Timestamp,R_N/Lon,R_E/Lat,R_D/Hgt,accN/hMSL,accE/hAcc,accD/vAcc,PosType,PowerRx,Bearing,Roll_XZ,Pitch_YZ,cal_stat_aim,Temp
2025-09-29 18:51:23.456,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.9787758997702,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:23.562,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.119507720870956,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:23.669,-74.082872464,4.639353729,2581814.2,2577139.5,2147.0,2909.4,absPos,-60.00803181051839,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:23.775,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.15331931689385,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:23.881,-74.082872504,4.639354007,2581873.7,2577199.0,2144.5,2903.6,absPos,-59.86115907359462,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:23.988,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.05024472780189,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:24.094,-74.082872537,4.639354388,2581945.4,2577270.8,2141.7,2897.0,absPos,-60.02025757357533,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:24.201,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.20335626787694,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:24.415,-74.082872553,4.639354694,2581996.8,2577322.1,2138.9,2890.6,absPos,-59.975711090674,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:24.627,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.946124868574955,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:24.841,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.997754341261604,59.3,0.0,-1.0,2,25.0
2025-09-29 18:51:25.054,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.91760169114659,59.3,0.0,-1.0,2,25.0
