time_elapsed,mumber_of_readings,reading_rate,time_per_reading,usrp_rx_thread,aiming_thread,gps_thread
6.315174699993804,532,84.24144529251889,11.870641541436203,"<Thread(USRP_RX_THREAD, stopped daemon 25716)>",,"<Thread(GPS_THREAD, stopped daemon 22112)>"
