Dist_N,Dist_E,Dist_D,PowerRx,XZ,YZ,MAG
1.5081,6.5932,-1.4198,-19.126152983817043,355.515,298.811,102.657
1.5171000000000001,6.599,-1.4103999999999999,-19.63994371248464,357.663,317.726,105.624
1.5171000000000001,6.599,-1.4103999999999999,-19.625068397346165,357.663,317.726,105.624
1.5361000000000002,6.6136,-1.4094,-19.722567524902,357.5,321.843,103.87
1.5367,6.6172,-1.4254,-19.294000774981487,356.279,321.34,103.187
1.5367,6.6172,-1.4254,-19.48896080099051,356.279,321.34,103.187
1.5505000000000002,6.626900000000001,-1.4295,-19.53205367185842,358.603,326.31,105.88
1.5568,6.6264,-1.4371,-19.592278837279522,358.836,324.462,106.966
1.5568,6.6264,-1.4371,-19.62834708699528,358.836,324.462,106.966
1.5556999999999999,6.624099999999999,-1.4418,-19.982817133750018,354.495,308.367,103.701
1.5615999999999999,6.6408000000000005,-1.4516999999999998,-20.217598800255075,355.179,307.304,102.43
1.5672,6.65,-1.4587,-19.726692554999875,355.93,313.363,104.65
1.5619999999999998,6.655,-1.4671,-19.44411816710132,356.353,315.0,104.094
1.5783,6.6562,-1.4672999999999998,-19.757319508974643,359.336,347.905,104.621
1.5783,6.6562,-1.4672999999999998,-19.817119968635826,359.336,347.905,104.261
1.5915000000000001,6.6589,-1.4669999999999999,-20.529285302987624,355.452,299.745,103.215
1.6052000000000002,6.675599999999999,-1.4738,-20.16471665304899,359.296,351.469,102.325
1.6052000000000002,6.675599999999999,-1.4738,-20.303243497965745,359.296,351.469,101.265
1.608,6.6968,-1.4949000000000001,-19.796323229229827,355.583,292.834,103.867
1.6222999999999999,6.6962,-1.4979,-21.13002254504157,356.031,313.264,105.086
1.6309,6.7024,-1.5002000000000002,-20.892182187630578,,,
1.6309,6.7024,-1.5002000000000002,-20.951305698146797,354.267,293.75,106.113
1.636,6.6997,-1.4891999999999999,-20.623193911778877,356.882,325.008,104.611
1.6359000000000001,6.694,-1.4987000000000001,-20.422117363338558,353.608,316.042,104.621
1.6359000000000001,6.694,-1.4987000000000001,-20.48562140628315,353.608,316.042,105.55
1.6453,6.703200000000001,-1.4990999999999999,-20.94267768164713,356.93,315.0,105.382
1.6453,6.703200000000001,-1.4990999999999999,-20.98305371924416,356.93,315.0,105.382
1.6628999999999998,6.699400000000001,-1.4996,-21.079267868020498,355.255,275.44,106.113
1.6628999999999998,6.699400000000001,-1.4996,-21.017150153578733,355.255,275.44,106.113
1.6746,6.702000000000001,-1.493,-21.345573915198884,359.77,357.138,103.791
1.6928,6.723,-1.4921,-20.831355899876467,356.17,323.973,102.771
1.7004,6.712999999999999,-1.4862,-21.174744411811663,356.833,310.601,102.529
1.7102000000000002,6.6964999999999995,-1.4862,-21.96969693587007,358.224,306.87,103.671
1.7102000000000002,6.6964999999999995,-1.4862,-22.05801138157282,358.224,306.87,103.671
1.7258000000000002,6.705299999999999,-1.4886000000000001,-22.209039337314902,359.521,345.964,103.536
1.7338999999999998,6.7116,-1.4945,-21.6934178856538,0.671404,10.6197,102.938
1.7484,6.7233,-1.4989,-21.354907231213165,0.943055,7.35238,103.069
1.7484,6.7233,-1.4989,-21.30803645221083,0.943055,7.35238,104.097
1.7558,6.7242,-1.5094999999999998,-21.21023285751203,355.601,311.987,102.882
1.7682,6.7046,-1.5072,-21.080044502898446,2.9232,32.2756,101.799
1.7682,6.7046,-1.5072,-21.002502512809066,2.9232,32.2756,101.799
1.7847,6.7111,-1.5079,-20.673396347421203,358.722,243.435,101.838
1.7993999999999999,6.7063,-1.4989,-20.900744585041366,0.690278,6.84277,101.017
1.7993999999999999,6.7063,-1.4989,-20.862098161552318,0.690278,6.84277,101.358
1.8167,6.7233,-1.5074,-20.73666047509294,358.067,330.255,101.889
1.8167,6.7233,-1.5074,-20.670336288154463,358.067,330.255,101.889
1.8409,6.704199999999999,-1.4931999999999999,-20.85832158104024,358.668,340.56,100.605
1.8409,6.704199999999999,-1.4931999999999999,-20.848377362429762,358.668,340.56,101.31
1.9084999999999999,6.6584,-1.3814,-21.110616102952005,0.226464,3.81407,101.262
1.9296,6.6489,-1.3537000000000001,-20.65666821303488,357.754,291.801,101.681
1.9483000000000001,6.6261,-1.3293000000000001,-21.71758719385607,359.083,326.31,103.612
1.9483000000000001,6.6261,-1.3293000000000001,-21.688864014560952,359.083,326.31,103.612
1.9631,6.6126,-1.3066,-21.244244190532086,356.698,300.964,103.678
1.9631,6.6126,-1.3066,-21.18441826236967,356.698,300.964,103.678
1.9772,6.5994,-1.2631000000000001,-21.612198185696112,357.44,309.289,102.793
1.9966,6.5987,-1.2201,-22.73371750656896,355.236,301.76,103.57
1.9966,6.5987,-1.2201,-22.73046630086747,355.236,301.76,104.948
2.0229,6.5905,-1.1985999999999999,-23.891033807397815,357.115,301.607,105.482
2.0229,6.5905,-1.1985999999999999,-23.985967657236085,357.115,301.607,105.482
2.0244,6.5802,-1.1813,-24.531130396421123,355.435,299.745,105.693
2.0391999999999997,6.580900000000001,-1.1728,-23.346626936865245,354.028,283.496,104.407
2.0450999999999997,6.591900000000001,-1.1689,-23.381042949048975,359.265,348.69,103.791
2.059,6.5776,-1.1584999999999999,-24.979145547964663,354.91,298.61,103.167
2.0854,6.5789,-1.1521,-25.88666372130554,358.203,284.036,104.487
2.0949,6.5916999999999994,-1.1554,-25.723072465217342,356.015,311.424,102.935
2.133,6.6073,-1.1584,-23.562041173750398,357.922,282.529,102.995
2.1441,6.6042,-1.1455,-26.9983739095502,0.0,0.0,103.134
2.1683000000000003,6.605599999999999,-1.1381000000000001,-24.31975000157934,359.115,330.255,102.167
2.1683000000000003,6.605599999999999,-1.1381000000000001,-24.25026060460774,359.115,330.255,102.167
2.1919,6.6001,-1.1359000000000001,-23.89102916300579,357.161,309.806,102.362
2.2045,6.6119,-1.1462,-23.92925613315942,358.37,327.529,101.698
2.2206,6.6202,-1.1582,-27.066223995174056,358.16,243.435,103.344
2.2331,6.635599999999999,-1.1787,-27.589957074199646,1.16914,78.69,104.167
2.2366,6.6364,-1.1928,-25.293768487375374,359.08,342.897,104.355
2.2646,6.630700000000001,-1.1843000000000001,-24.225230504172885,358.257,331.699,103.476
2.2852,6.626799999999999,-1.181,-25.33732133995585,358.641,335.225,102.2
2.2918000000000003,6.636,-1.1792,-25.06900084374888,359.091,326.31,103.848
2.2963999999999998,6.6371,-1.1713,-24.07606829141328,356.918,278.13,103.786
2.2963999999999998,6.6371,-1.1713,-24.03276803316345,356.918,278.13,103.786
2.3032,6.6415999999999995,-1.1804999999999999,-23.429177333146637,0.698694,6.34019,101.261
2.3074,6.666,-1.21,-25.64537382758076,0.240737,11.3099,102.2
2.3074,6.666,-1.21,-25.7517174799613,0.240737,11.3099,102.2
2.3165999999999998,6.6547,-1.2168999999999999,-25.774101492654786,356.743,274.086,102.443
2.3316999999999997,6.6437,-1.2048,-24.09800414671961,1.38592,40.6013,101.706
2.3404,6.6497,-1.2151,-22.946294409096666,358.402,338.75,99.8766
2.3505000000000003,6.6638,-1.2365000000000002,-23.03837291816501,358.603,343.301,101.261
2.3352,6.6763,-1.2646,-25.89707349797196,358.336,305.538,101.004
2.336,6.679500000000001,-1.3052000000000001,-29.93538060277709,357.126,220.601,103.074
2.335,6.6747000000000005,-1.3266999999999998,-27.7074739485343,359.551,344.055,102.935
2.3319,6.666399999999999,-1.3335,-26.979941321050443,358.44,322.125,101.206
2.3458,6.6865,-1.3418999999999999,-27.53753593473363,359.753,357.138,99.4182
2.3458,6.6865,-1.3418999999999999,-27.678888820942525,358.811,347.196,100.162
2.3629,6.685499999999999,-1.3326,-30.39195724180704,2.11241,27.8973,100.784
2.3949000000000003,6.6724,-1.3078,-27.463882774061283,359.774,206.565,101.104
2.3949000000000003,6.6724,-1.3078,-27.536629806164775,359.774,206.565,101.104
2.4207,6.6754,-1.2993000000000001,-25.305306151689464,357.23,292.62,102.417
2.4336,6.7014,-1.3012000000000001,-25.295023459757225,358.625,345.964,102.839
2.4482,6.7182,-1.3028,-24.03858703216839,0.939191,18.4349,101.555
2.4530000000000003,6.7001,-1.3046,-24.017181822909897,352.215,278.13,104.277
2.4304,6.7028,-1.3114,-24.017704607325182,3.22754,61.9275,102.693
2.4837000000000002,6.7077,-1.2847,-22.886565189534526,354.785,301.329,102.078
2.5018000000000002,6.7002,-1.2516,-23.10679304291569,1.50086,40.6013,100.049
2.4586,6.7301,-1.3476,-23.1021084363003,358.821,333.435,101.634
2.4699,6.739400000000001,-1.3627,-23.35919486409567,359.101,342.897,102.976
2.4699,6.739400000000001,-1.3627,-23.347945346575926,359.101,342.897,102.976
2.484,6.7461,-1.3746,-23.099077785899695,355.998,242.103,103.048
2.484,6.7461,-1.3746,-23.188345653432965,355.998,242.103,103.048
2.4914,6.7429,-1.3883,-23.367348364720314,358.122,336.037,100.62
2.4914,6.7429,-1.3883,-23.35472127878415,358.122,336.037,100.62
2.4881,6.7581,-1.4065,-22.95126868204468,359.762,355.601,101.263
2.4881,6.7581,-1.4065,-23.09993499096628,359.762,355.601,101.263
2.5133,6.760800000000001,-1.4008,-23.339716071681295,359.551,354.806,101.778
2.5133,6.760800000000001,-1.4008,-23.326323075229865,359.551,354.806,101.778
2.5232,6.745900000000001,-1.3865,-25.198366378286586,0.229182,4.76364,101.748
2.5232,6.745900000000001,-1.3865,-25.2484500862542,0.229182,4.76364,102.167
2.5388,6.749,-1.3911000000000002,-25.570634152053145,355.684,289.29,103.241
2.5679000000000003,6.7463,-1.3507,-24.574445689033702,356.62,316.848,104.036
2.5606999999999998,6.7611,-1.3706,-23.813082289708092,358.152,330.255,103.678
2.5619,6.7779,-1.3984999999999999,-23.915416459536715,357.653,311.987,101.07
2.5673000000000004,6.771699999999999,-1.4036000000000002,-25.261191988869896,356.482,313.025,102.2
2.5633,6.769299999999999,-1.4025999999999998,-27.11264836488009,0.228268,18.4349,103.033
2.5633,6.769299999999999,-1.4025999999999998,-27.097017852815966,0.228268,18.4349,103.033
2.5804,6.7696000000000005,-1.4051,-23.98631103971853,356.998,310.601,104.693
2.5871,6.769500000000001,-1.3966,-23.618090882461992,358.13,339.146,101.827
2.6281,6.7838,-1.3622999999999998,-24.555862162077165,356.23,302.905,102.233
2.6441000000000003,6.7814,-1.3409,-25.780266134251363,358.698,279.462,102.938
2.6805000000000003,6.7672,-1.3218,-24.75369908740248,1.39153,30.9638,101.462
2.6989,6.764600000000001,-1.3073,-23.937630855090152,,,
2.6989,6.764600000000001,-1.3073,-23.841219342947184,358.182,343.496,101.261
2.7107,6.7758,-1.2956999999999999,-24.3200924493214,0.68206,8.53077,100.065
2.7245999999999997,6.7539,-1.2899,-25.9947468558336,359.065,340.017,101.799
2.7245999999999997,6.7539,-1.2899,-25.938676160207518,359.065,340.017,101.799
2.7448,6.738099999999999,-1.2888,-25.38798142226671,358.652,309.806,101.411
2.7423,6.739,-1.2983000000000002,-25.418018713852252,358.826,341.565,101.413
2.7423,6.739,-1.2983000000000002,-25.366077971766707,358.826,341.565,102.724
2.7626999999999997,6.7477,-1.2937,-25.639122052258646,356.156,292.38,103.109
2.7626999999999997,6.7477,-1.2937,-25.715005492387107,356.156,292.38,103.109
2.78,6.7401,-1.2812000000000001,-25.34325565432824,357.54,270.0,103.312
2.7816,6.754,-1.3037,-26.049035710012394,359.31,344.745,104.344
2.8072000000000004,6.756799999999999,-1.3130000000000002,-24.644304476468307,355.931,253.61,105.446
2.8145,6.7574000000000005,-1.3197,-24.64380734206101,358.881,346.607,103.142
2.8308999999999997,6.7620000000000005,-1.298,-25.423521057149724,355.515,308.66,102.902
2.8445,6.7594,-1.2883000000000002,-25.965263026160287,358.196,243.435,103.086
2.8491000000000004,6.748200000000001,-1.2983000000000002,-25.00916492063054,0.447614,12.5288,102.286
2.8674,6.7341,-1.2698,-24.366531448586613,358.678,336.801,99.7486
2.8798000000000004,6.7616,-1.2928,-24.46021704125544,359.287,351.469,101.262
2.8893,6.7622,-1.2975,-26.785247969622926,359.269,323.13,100.713
2.9112,6.7642,-1.2911000000000001,-28.12003190910797,0.458357,6.34019,101.968
2.9301999999999997,6.7779,-1.291,-26.198319041502394,358.678,343.301,102.443
2.9444,6.790299999999999,-1.2897999999999998,-26.36983944973711,358.62,347.905,98.9048
2.9507999999999996,6.8071,-1.3094,-29.696954515400215,0.690278,7.76516,99.4623
2.9627,6.8092999999999995,-1.3162,-26.885180295042478,358.434,338.75,102.612
2.9627999999999997,6.8175,-1.331,-24.592810645781423,359.783,357.879,101.555
2.9633,6.825399999999999,-1.3519999999999999,-27.12775955884669,355.462,316.397,104.534
2.9751999999999996,6.8441,-1.3758000000000001,-29.149931697618015,358.481,345.964,103.357
2.9786,6.8607000000000005,-1.4109,-28.47974394505535,358.863,330.945,106.404
2.9899,6.865,-1.4101,-27.431338196419492,357.101,300.256,104.899
3.0055,6.856599999999999,-1.4039,-29.53890826018904,358.872,342.646,102.113
2.9968,6.8662,-1.4809999999999999,-27.910336825580995,357.816,293.963,104.705
3.0113,6.8532,-1.4652,-26.849020140002658,2.1858,51.3402,103.033
3.0113,6.8532,-1.4652,-26.814431236592778,2.1858,51.3402,103.033
3.0339,6.862,-1.4503,-27.387796753288324,358.145,340.821,101.862
3.0594,6.8713,-1.4464,-29.05529631886896,358.145,323.973,102.417
3.0594,6.8713,-1.4464,-29.088234184567252,358.145,323.973,102.417
3.0799000000000003,6.8573,-1.4417,-29.27459210140722,358.603,309.806,104.407
3.0799000000000003,6.8573,-1.4417,-29.204946792817875,358.603,309.806,104.407
3.1038,6.8613,-1.4557,-26.92640148316846,356.95,265.601,104.098
3.1038,6.8613,-1.4557,-26.795280068127955,356.95,265.601,104.098
3.1077999999999997,6.859,-1.465,-27.005120040742632,0.67669,20.556,102.006
3.1324,6.8634,-1.4786000000000001,-27.344284966530186,356.673,251.565,102.748
3.1477999999999997,6.8722,-1.4882,-25.97785371081734,359.281,288.435,101.788
3.1538999999999997,6.8872,-1.5253,-25.56097912901334,356.511,303.69,102.027
3.1889,6.8788,-1.5038,-27.02125878622629,355.651,270.0,102.286
3.2037,6.8839,-1.5053999999999998,-26.75771179333448,357.252,279.462,101.991
3.2167000000000003,6.8973,-1.5097999999999998,-26.400406551250395,355.533,306.87,102.771
3.2203,6.9214,-1.5248,-25.673422454299896,358.107,333.435,102.095
