Dist_N,Dist_E,Dist_D,PowerRx,XZ,YZ,MAG
0.0,0.0,0.0,-60.18624228003542,357.47,259.695,223.827
0.0,0.0,0.0,-60.1030638227228,357.46,245.556,223.792
0.0,0.0,0.0,-60.04026595637896,357.46,264.806,223.864
0.0,0.0,0.0,-60.245211274995754,357.241,247.38,223.864
0.0,0.0,0.0,-60.233868146408234,357.45,241.39,223.989
0.0,0.0,0.0,-59.97296246122589,357.46,250.017,223.821
0.0,0.0,0.0,-60.07575494960377,357.46,250.017,223.821
0.0,0.0,0.0,-60.18999611406108,357.47,241.39,223.829
0.0,0.0,0.0,-60.09823241197577,356.975,261.254,223.867
0.0,0.0,0.0,-59.85900740368998,357.252,265.236,223.906
0.0,0.0,0.0,-59.967714835575514,356.999,257.005,224.038
0.0,0.0,0.0,-60.1361357493557,356.999,257.005,224.038
0.0,0.0,0.0,-60.0552627270692,356.525,255.069,224.071
0.0,0.0,0.0,-60.07171702794412,357.946,246.038,223.817
0.0,0.0,0.0,-60.1077585765122,357.241,260.538,223.701
0.0,0.0,0.0,-59.88551176091871,357.241,260.538,223.954
0.0,0.0,0.0,-59.97663423501655,357.219,239.744,224.115
0.0,0.0,0.0,-60.0201881279619,357.219,239.744,224.115
0.0,0.0,0.0,-59.9885652859055,357.682,253.301,223.957
0.0,0.0,0.0,-60.294379412582956,356.769,250.346,223.908
0.0,0.0,0.0,-59.90155619804465,356.769,250.346,223.908
0.0,0.0,0.0,-60.18699478471711,357.23,251.565,223.911
0.0,0.0,0.0,-60.08663158346876,358.107,243.435,223.952
0.0,0.0,0.0,-60.10288181312907,358.107,243.435,223.952
0.0,0.0,0.0,-60.104459483081314,356.58,266.186,224.411
0.0,0.0,0.0,-60.02657215249943,357.219,265.236,223.908
0.0,0.0,0.0,-60.267860763648684,357.219,265.236,223.615
0.0,0.0,0.0,-60.11171870985048,357.663,258.69,224.115
0.0,0.0,0.0,-60.24193174745555,357.663,258.69,224.115
0.0,0.0,0.0,-60.09572818206831,357.663,258.69,223.869
0.0,0.0,0.0,-60.14133596613711,357.663,258.69,224.035
0.0,0.0,0.0,-59.96046710670348,357.922,251.565,224.158
0.0,0.0,0.0,-60.20631715356064,357.922,251.565,223.989
0.0,0.0,0.0,-60.13533088088393,357.46,259.695,223.989
0.0,0.0,0.0,-59.9128950238341,357.682,258.69,223.867
0.0,0.0,0.0,-59.992802313688365,357.5,259.695,223.949
0.0,0.0,0.0,-60.13875578856455,357.913,251.565,223.821
0.0,0.0,0.0,-60.027496545788324,357.274,255.964,223.615
0.0,0.0,0.0,-60.24868182332989,357.263,247.38,223.951
0.0,0.0,0.0,-59.92166363724869,357.241,255.964,223.774
0.0,0.0,0.0,-59.71419725524648,357.241,255.964,223.774
0.0,0.0,0.0,-59.89544959208928,357.7,258.69,223.699
0.0,0.0,0.0,-60.0706429735652,357.481,245.556,223.783
0.0,0.0,0.0,-60.11705174607989,357.47,237.529,223.948
0.0,0.0,0.0,-60.23763177429473,357.46,245.556,224.035
0.0,0.0,0.0,-60.0255191366159,357.691,258.69,223.958
0.0,0.0,0.0,-60.12955853972015,357.23,251.565,223.952
0.0,0.0,0.0,-59.986959928964616,357.219,236.31,223.74
0.0,0.0,0.0,-60.12766600189161,357.93,246.038,223.621
0.0,0.0,0.0,-59.861359922624274,357.93,246.038,223.621
0.0,0.0,0.0,-60.193628649205195,357.481,254.745,224.083
0.0,0.0,0.0,-60.24057437967744,358.167,262.875,224.069
0.0,0.0,0.0,-60.104145926112366,357.44,264.806,223.945
0.0,0.0,0.0,-59.996856299740095,357.23,260.538,223.652
0.0,0.0,0.0,-59.951190223454844,357.252,270.0,223.91
0.0,0.0,0.0,-59.99495227657552,357.23,243.435,223.785
0.0,0.0,0.0,-60.015844714106166,357.709,253.301,223.955
0.0,0.0,0.0,-59.943775342747145,357.709,253.301,223.955
0.0,0.0,0.0,-60.2363699178597,357.691,248.199,224.032
0.0,0.0,0.0,-60.09048174575063,357.023,257.005,224.284
0.0,0.0,0.0,-60.02309618311237,356.987,257.005,223.951
0.0,0.0,0.0,-60.00118075514845,357.23,255.964,223.654
0.0,0.0,0.0,-59.653431359505156,357.45,245.556,224.081
0.0,0.0,0.0,-60.051523587429315,357.263,260.538,223.869
0.0,0.0,0.0,-60.053182981969535,357.241,247.38,224.124
0.0,0.0,0.0,-59.857258407470376,357.011,245.225,224.206
0.0,0.0,0.0,-60.34216562623557,357.011,245.225,224.206
0.0,0.0,0.0,-59.97051899183285,356.539,251.565,223.872
0.0,0.0,0.0,-60.19287531688951,356.539,251.565,224.079
0.0,0.0,0.0,-60.2308988379761,357.23,251.565,223.908
0.0,0.0,0.0,-59.84898114343647,357.23,251.565,223.701
0.0,0.0,0.0,-60.163920786608706,357.47,259.695,223.701
0.0,0.0,0.0,-59.90995401807623,357.173,265.236,223.993
0.0,0.0,0.0,-59.87658540486106,357.173,265.236,223.993
0.0,0.0,0.0,-59.97572091032591,357.93,240.945,224.028
0.0,0.0,0.0,-60.13743060157458,357.682,243.435,223.908
0.0,0.0,0.0,-59.96858726359311,357.682,243.435,223.908
0.0,0.0,0.0,-60.20826435738829,358.137,249.444,223.867
0.0,0.0,0.0,-59.97694854169599,357.682,258.69,223.988
0.0,0.0,0.0,-60.15786393267276,357.46,254.745,223.744
0.0,0.0,0.0,-60.24465755041373,357.46,254.745,223.744
0.0,0.0,0.0,-60.014457422897635,356.553,251.565,223.945
0.0,0.0,0.0,-60.074539254766044,357.913,240.945,223.946
0.0,0.0,0.0,-59.97048956820791,357.709,243.435,223.658
0.0,0.0,0.0,-60.030677999426004,357.709,243.435,223.658
0.0,0.0,0.0,-60.10667525646136,356.987,257.005,223.658
0.0,0.0,0.0,-60.057934173194916,356.987,257.005,223.658
0.0,0.0,0.0,-60.109206377193146,357.46,259.695,223.903
0.0,0.0,0.0,-60.21936415206461,356.999,252.897,223.609
0.0,0.0,0.0,-59.97504340642589,357.252,251.565,224.411
0.0,0.0,0.0,-60.2166230338067,357.252,251.565,224.411
0.0,0.0,0.0,-60.07969605197489,357.691,253.301,223.821
0.0,0.0,0.0,-60.13206199951714,357.922,251.565,224.245
0.0,0.0,0.0,-60.17058173540467,357.682,253.301,223.776
0.0,0.0,0.0,-59.98748175103883,357.682,253.301,223.776
0.0,0.0,0.0,-60.078247685685525,357.47,250.017,224.071
0.0,0.0,0.0,-60.098909521476955,357.47,254.745,224.077
0.0,0.0,0.0,-60.184644606343305,356.782,261.87,224.032
0.0,0.0,0.0,-59.99918597886668,357.023,252.897,223.574
0.0,0.0,0.0,-60.19213211404899,357.023,252.897,223.574
0.0,0.0,0.0,-59.932880432958385,357.263,251.565,223.817
0.0,0.0,0.0,-60.08714537094855,357.011,261.254,224.199
0.0,0.0,0.0,-60.13685955791699,357.682,243.435,224.073
0.0,0.0,0.0,-60.04646031117765,357.491,254.745,224.16
0.0,0.0,0.0,-60.0675524715242,357.219,247.38,224.029
0.0,0.0,0.0,-59.90912199661903,357.682,253.301,224.324
0.0,0.0,0.0,-60.05335323616714,357.023,261.254,223.943
0.0,0.0,0.0,-60.17281063904902,357.481,254.745,223.94
0.0,0.0,0.0,-60.181317496601764,357.481,254.745,224.195
0.0,0.0,0.0,-60.091591288885695,357.44,254.745,223.812
0.0,0.0,0.0,-59.914453865838404,358.16,255.964,223.815
0.0,0.0,0.0,-60.12040103170766,358.16,255.964,223.815
0.0,0.0,0.0,-60.26855466905194,357.47,245.556,223.964
0.0,0.0,0.0,-60.29326999189146,357.47,245.556,223.937
0.0,0.0,0.0,-60.11628051728422,357.45,259.695,226.202
0.0,0.0,0.0,-59.95772810515267,357.45,259.695,226.202
0.0,0.0,0.0,-60.229461628951064,357.905,246.038,227.334
0.0,0.0,0.0,-60.08139611806047,357.252,265.236,227.116
0.0,0.0,0.0,-60.135320693631385,357.252,265.236,227.116
0.0,0.0,0.0,-60.04265862171931,357.23,247.38,227.0
0.0,0.0,0.0,-60.13962247566287,356.782,257.905,227.505
0.0,0.0,0.0,-60.01870027446354,356.782,257.905,227.505
0.0,0.0,0.0,-60.02271895951965,357.905,257.471,227.893
0.0,0.0,0.0,-60.01330828865308,357.905,257.471,226.883
0.0,0.0,0.0,-60.12299064103737,356.743,270.0,226.326
0.0,0.0,0.0,-60.132591370954984,356.743,270.0,226.326
0.0,0.0,0.0,-60.21092763973118,357.491,259.695,218.591
0.0,0.0,0.0,-59.76805722630884,357.023,252.897,215.004
0.0,0.0,0.0,-60.01460604004659,357.023,252.897,214.692
0.0,0.0,0.0,-59.84635889683331,,,
0.0,0.0,0.0,-60.16849704620331,0.454718,153.435,213.545
0.0,0.0,0.0,-60.07340424366137,357.46,250.017,209.378
0.0,0.0,0.0,-60.044593968528815,357.075,257.905,206.495
0.0,0.0,0.0,-60.002929715442136,357.075,257.905,206.495
0.0,0.0,0.0,-60.46840874507299,357.913,251.565,205.815
0.0,0.0,0.0,-59.88053229652031,358.85,225.0,205.519
0.0,0.0,0.0,-59.707997177311505,358.85,225.0,205.519
0.0,0.0,0.0,-59.89450499131458,357.035,261.254,204.765
0.0,0.0,0.0,-60.10743434290622,358.16,249.444,205.647
0.0,0.0,0.0,-59.935905728577325,356.782,250.346,208.03
0.0,0.0,0.0,-60.37184259658561,356.782,250.346,208.03
0.0,0.0,0.0,-60.09135902081187,356.309,252.646,205.681
0.0,0.0,0.0,-59.841424096574116,358.854,258.69,208.287
0.0,0.0,0.0,-60.14353013159199,356.999,229.764,204.982
0.0,0.0,0.0,-59.986448013518356,357.93,270.0,205.656
0.0,0.0,0.0,-60.12251322440566,350.866,272.793,206.793
0.0,0.0,0.0,-60.091812853319404,356.782,254.055,216.038
0.0,0.0,0.0,-60.255285315625535,356.782,254.055,215.202
0.0,0.0,0.0,-60.06026650558289,357.114,270.0,215.079
0.0,0.0,0.0,-60.1252870371944,357.44,241.39,209.508
0.0,0.0,0.0,-60.15656393453806,357.284,236.31,207.34
0.0,0.0,0.0,-59.994183011776414,357.284,236.31,207.34
0.0,0.0,0.0,-60.119568305392654,357.252,239.744,206.615
0.0,0.0,0.0,-59.92120814909662,356.999,261.254,206.615
0.0,0.0,0.0,-60.002969241129634,356.999,261.254,206.867
0.0,0.0,0.0,-59.917572623861915,357.5,254.745,211.345
0.0,0.0,0.0,-59.94959892532336,357.5,254.745,211.517
0.0,0.0,0.0,-60.275230224700984,357.5,254.745,211.517
0.0,0.0,0.0,-59.998188625750394,357.682,248.199,211.662
0.0,0.0,0.0,-60.37093906599318,357.682,248.199,211.766
0.0,0.0,0.0,-59.925360525167044,357.219,255.964,211.766
0.0,0.0,0.0,-60.034309337741604,357.691,248.199,211.556
0.0,0.0,0.0,-60.13808263223651,357.241,274.764,211.213
0.0,0.0,0.0,-60.07358502202951,357.44,250.017,211.512
0.0,0.0,0.0,-60.15507915558204,357.44,250.017,211.387
0.0,0.0,0.0,-60.018273540562475,357.7,258.69,211.387
0.0,0.0,0.0,-59.934641006263696,357.429,250.017,211.597
0.0,0.0,0.0,-60.12352906744009,357.45,254.745,211.796
0.0,0.0,0.0,-60.071355634202746,357.45,254.745,211.796
0.0,0.0,0.0,-60.17509273426748,357.47,264.806,211.626
0.0,0.0,0.0,-60.18241959899263,357.47,264.806,211.626
0.0,0.0,0.0,-60.195777089823686,357.207,260.538,211.567
0.0,0.0,0.0,-60.01386300515396,357.938,257.471,211.454
0.0,0.0,0.0,-60.310281838737495,357.938,257.471,211.454
0.0,0.0,0.0,-59.9184450298851,357.241,260.538,211.416
0.0,0.0,0.0,-60.13690063997914,357.44,250.017,211.32
0.0,0.0,0.0,-60.178271035605924,357.719,264.289,211.839
0.0,0.0,0.0,-60.21226540232561,358.377,240.255,211.97
0.0,0.0,0.0,-60.12336651658619,358.377,240.255,211.461
0.0,0.0,0.0,-60.08449649068025,356.999,252.897,211.644
0.0,0.0,0.0,-60.02891814168079,356.566,251.565,211.366
0.0,0.0,0.0,-60.05995643589181,357.252,251.565,211.403
0.0,0.0,0.0,-60.124748392812805,357.7,253.301,211.597
0.0,0.0,0.0,-59.98914640090989,357.922,251.565,211.233
0.0,0.0,0.0,-60.1796293285387,357.46,264.806,211.291
0.0,0.0,0.0,-60.18304752018399,357.46,264.806,211.291
0.0,0.0,0.0,-60.06996022137272,357.719,258.69,210.973
0.0,0.0,0.0,-60.122431967226824,357.023,257.005,211.582
0.0,0.0,0.0,-60.1655005949405,357.023,257.005,211.582
0.0,0.0,0.0,-60.20711457297372,356.566,258.69,211.826
0.0,0.0,0.0,-60.29433714374461,356.999,252.897,211.64
0.0,0.0,0.0,-59.790612346221515,357.196,260.538,211.97
0.0,0.0,0.0,-59.97320780385522,357.913,270.0,211.856
0.0,0.0,0.0,-60.08396288145239,357.913,270.0,211.856
0.0,0.0,0.0,-60.25432194659043,357.709,264.289,211.467
0.0,0.0,0.0,-60.143897262719705,357.709,264.289,211.467
0.0,0.0,0.0,-59.85357127766061,356.999,257.005,211.821
0.0,0.0,0.0,-59.99611629519694,356.999,257.005,211.714
0.0,0.0,0.0,-60.29626112286473,357.709,258.69,211.773
0.0,0.0,0.0,-59.86162773578041,357.241,255.964,211.732
0.0,0.0,0.0,-59.827744249299485,355.236,267.274,211.611
0.0,0.0,0.0,-60.17146474907871,355.236,267.274,211.696
0.0,0.0,0.0,-60.102386381210465,357.23,270.0,211.641
0.0,0.0,0.0,-60.01188220005374,357.23,270.0,211.641
0.0,0.0,0.0,-60.20045944614385,357.938,240.945,211.531
0.0,0.0,0.0,-60.21059625969298,357.47,259.695,211.714
0.0,0.0,0.0,-59.73740280917055,357.47,259.695,211.714
0.0,0.0,0.0,-59.94530569618312,356.743,257.905,211.163
0.0,0.0,0.0,-60.1770674491886,358.152,243.435,211.839
0.0,0.0,0.0,-60.069518700625736,358.152,243.435,211.839
0.0,0.0,0.0,-59.9604083956979,357.691,264.289,211.615
0.0,0.0,0.0,-59.96895000996802,357.691,264.289,211.615
0.0,0.0,0.0,-60.12234055471788,357.682,253.301,211.915
0.0,0.0,0.0,-60.17798296746834,357.481,254.745,211.424
0.0,0.0,0.0,-60.21769227943353,357.481,254.745,211.424
0.0,0.0,0.0,-60.022818225709514,356.999,257.005,211.6
0.0,0.0,0.0,-59.894022528992636,357.682,248.199,211.494
0.0,0.0,0.0,-60.131227034511895,357.682,248.199,211.494
0.0,0.0,0.0,-60.00740859671641,357.023,261.254,211.578
0.0,0.0,0.0,-60.22639129828683,357.709,270.0,211.666
0.0,0.0,0.0,-59.922536865540025,357.709,270.0,211.666
0.0,0.0,0.0,-60.14468330199438,357.241,255.964,211.563
0.0,0.0,0.0,-60.18605642888075,356.323,262.875,211.483
0.0,0.0,0.0,-60.03668907544409,357.23,255.964,211.252
0.0,0.0,0.0,-60.12190383261934,356.743,254.055,211.358
