R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.536561368522467,89.4767,91.0464,147.734
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.464570609088575,89.4767,91.0464,147.734
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.472933567621594,89.4767,91.0464,147.734
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.487701741600636,90.0,90.5256,147.734
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.511429889493542,90.0,90.5256,147.734
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.498488987296195,90.0,90.5256,147.734
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.482202916964388,90.0,90.5256,147.832
-3.1220999999999997,4.390899999999999,-0.4743,relPos,-14.466541839756598,90.0,90.5256,147.832
-74.0816294,4.6395297,2593653,absPos,-14.491665597704761,90.0,90.5256,147.832
-74.0816294,4.6395297,2593653,absPos,-14.500151908899833,90.0,90.5256,147.832
-74.0816294,4.6395297,2593653,absPos,-14.537358390518227,90.0,90.5256,147.832
-74.0816294,4.6395297,2593653,absPos,-14.571593583195208,90.0,90.5256,147.832
-74.0816294,4.6395297,2593653,absPos,-14.575131679465683,88.9631,90.5185,147.373
-74.0816294,4.6395297,2593653,absPos,-14.576090391992395,88.9631,90.5185,147.373
-74.0816294,4.6395297,2593653,absPos,-14.532861285808567,88.9631,90.5185,147.373
-74.0816294,4.6395297,2593653,absPos,-14.576183200568146,88.9631,90.5185,147.373
-3.1199,4.396,-0.4754,relPos,-14.451597589739828,88.9631,90.5185,147.373
-3.1199,4.396,-0.4754,relPos,-14.496729593819202,88.9631,90.5185,148.496
-3.1199,4.396,-0.4754,relPos,-14.503373564837041,88.9631,90.5185,148.496
-3.1199,4.396,-0.4754,relPos,-14.498651661088308,88.9631,90.5185,148.496
-3.1199,4.396,-0.4754,relPos,-14.555655907978942,89.2151,90.2616,148.496
-3.1199,4.396,-0.4754,relPos,-14.608287810464889,89.2151,90.2616,148.496
-3.1199,4.396,-0.4754,relPos,-14.577982048456699,89.2151,90.2616,147.901
-3.1199,4.396,-0.4754,relPos,-14.570726527147688,89.2151,90.2616,147.901
-3.1199,4.396,-0.4754,relPos,-14.567079429535394,89.2151,90.2616,147.901
-3.1199,4.396,-0.4754,relPos,-14.537419330061788,89.2151,90.2616,147.901
-74.0816293,4.6395297,2593651,absPos,-14.607411353367478,89.2151,90.2616,147.901
-74.0816293,4.6395297,2593651,absPos,-14.593792925873355,89.2151,90.2616,148.845
-74.0816293,4.6395297,2593651,absPos,-14.626760795582832,90.2616,90.0,148.729
-74.0816293,4.6395297,2593651,absPos,-14.714267386975715,90.2616,90.0,148.729
-74.0816293,4.6395297,2593651,absPos,-14.715714626264054,90.2616,90.0,148.729
-74.0816293,4.6395297,2593651,absPos,-14.742713484609002,90.2616,90.0,148.729
-74.0816293,4.6395297,2593651,absPos,-14.761394968520179,90.2616,90.0,148.729
-74.0816293,4.6395297,2593651,absPos,-14.774132875538477,90.2616,90.0,147.665
-3.1233,4.398,-0.4727,relPos,-14.69292064982458,90.2616,90.0,147.665
-3.1233,4.398,-0.4727,relPos,-14.717252827898278,90.2616,90.0,147.665
-3.1233,4.398,-0.4727,relPos,-14.744359863581531,90.2616,90.0,147.665
-3.1233,4.398,-0.4727,relPos,-14.722425899538361,90.5161,92.0638,147.665
-3.1233,4.398,-0.4727,relPos,-14.780716816441927,90.5161,92.0638,147.665
-3.1233,4.398,-0.4727,relPos,-14.75873171725648,90.5161,92.0638,147.184
-3.1233,4.398,-0.4727,relPos,-14.814742043633677,90.5161,92.0638,147.184
-3.1233,4.398,-0.4727,relPos,-14.767033667068471,90.5161,92.0638,147.184
-3.1233,4.398,-0.4727,relPos,-14.801916725564194,90.5161,92.0638,147.184
-3.1233,4.398,-0.4727,relPos,-14.848345139805389,90.5161,92.0638,147.184
-74.0816293,4.6395297,2593646,absPos,-14.881006694146118,90.5161,92.0638,146.929
-74.0816293,4.6395297,2593646,absPos,-14.887984762379208,90.7812,90.7812,146.929
-74.0816293,4.6395297,2593646,absPos,-14.946987941765697,90.7812,90.7812,146.929
-74.0816293,4.6395297,2593646,absPos,-14.98832308158844,90.7812,90.7812,146.929
-74.0816293,4.6395297,2593646,absPos,-14.957947344122145,90.7812,90.7812,146.929
-74.0816293,4.6395297,2593646,absPos,-15.091050855344632,90.7812,90.7812,146.929
-74.0816293,4.6395297,2593646,absPos,-15.07887056913451,90.7812,90.7812,146.435
-3.1206,4.4006,-0.4678,relPos,-15.078256818189821,90.7812,90.7812,146.435
-3.1206,4.4006,-0.4678,relPos,-15.091645189432672,90.7957,90.7957,146.435
-3.1206,4.4006,-0.4678,relPos,-15.092661623887071,89.7347,89.4695,146.435
-3.1206,4.4006,-0.4678,relPos,-14.9803654889431,89.7347,89.4695,146.435
-3.1206,4.4006,-0.4678,relPos,-15.045878014141769,89.7347,89.4695,146.499
-3.1206,4.4006,-0.4678,relPos,-15.056732482338926,89.7347,89.4695,146.499
-3.1206,4.4006,-0.4678,relPos,-15.056732482338926,89.7347,89.4695,146.499
-3.1206,4.4006,-0.4678,relPos,-15.04485308419519,89.7347,89.4695,146.499
-3.1206,4.4006,-0.4678,relPos,-15.06597140907912,89.7347,89.4695,146.499
-74.0816293,4.6395296,2593646,absPos,-15.060987899102427,89.7322,90.0,147.971
-74.0816293,4.6395296,2593646,absPos,-15.151107748629,89.7322,90.0,147.971
-74.0816293,4.6395296,2593646,absPos,-15.151107748629,89.7322,90.0,147.971
-74.0816293,4.6395296,2593646,absPos,-15.116572231161102,89.7322,90.0,147.971
-74.0816293,4.6395296,2593646,absPos,-15.087878095846708,89.7322,90.0,147.971
-74.0816293,4.6395296,2593646,absPos,-15.146215792450564,89.7322,90.0,147.971
-74.0816293,4.6395296,2593646,absPos,-15.124893175938537,89.7322,90.0,147.615
-74.0816293,4.6395296,2593646,absPos,-15.119499462091383,89.7322,90.0,147.615
-3.1274,4.4039,-0.4677,relPos,-15.098714855878315,89.7322,90.0,147.615
-3.1274,4.4039,-0.4677,relPos,-15.101199979309097,90.5232,90.2616,147.615
-3.1274,4.4039,-0.4677,relPos,-15.070423731438682,90.5232,90.2616,147.615
-3.1274,4.4039,-0.4677,relPos,-15.097237217106017,90.5232,90.2616,147.615
-3.1274,4.4039,-0.4677,relPos,-14.983017886464975,90.5232,90.2616,146.872
-3.1274,4.4039,-0.4677,relPos,-14.985719711211749,90.5232,90.2616,146.872
-3.1274,4.4039,-0.4677,relPos,-14.899127869263637,90.5232,90.2616,146.872
-3.1274,4.4039,-0.4677,relPos,-14.929496880511216,90.5232,90.2616,146.872
-3.1274,4.4039,-0.4677,relPos,-14.899761813387775,90.5232,90.2616,146.872
-3.1274,4.4039,-0.4677,relPos,-14.87563669673772,90.5208,89.7395,146.564
-74.0816293,4.6395296,2593649,absPos,-14.8760325892996,90.5208,89.7395,146.564
-74.0816293,4.6395296,2593649,absPos,-14.865981759586246,90.5208,89.7395,146.564
-74.0816293,4.6395296,2593649,absPos,-14.888978003407505,90.5208,89.7395,146.564
-74.0816293,4.6395296,2593649,absPos,-14.910151488426573,90.5208,89.7395,146.564
-74.0816293,4.6395296,2593649,absPos,-14.865303747387086,90.5208,89.7395,147.826
-74.0816293,4.6395296,2593649,absPos,-14.876634576737647,90.5208,89.7395,147.826
-74.0816293,4.6395296,2593649,absPos,-14.823953513601031,90.5208,89.7395,147.826
-3.1326,4.4005,-0.4706,relPos,-14.86632096041755,90.7884,91.3139,147.826
-3.1326,4.4005,-0.4706,relPos,-14.82161743393625,90.7884,91.3139,147.826
-3.1326,4.4005,-0.4706,relPos,-14.788085718760131,90.7884,91.3139,147.826
-3.1326,4.4005,-0.4706,relPos,-14.775885957286992,90.7884,91.3139,147.615
-3.1326,4.4005,-0.4706,relPos,-14.74903594379022,90.7884,91.3139,147.615
-3.1326,4.4005,-0.4706,relPos,-14.76999738717996,90.7884,91.3139,147.615
-3.1326,4.4005,-0.4706,relPos,-14.869053206180867,90.7884,91.3139,147.615
-3.1326,4.4005,-0.4706,relPos,-14.868771806897112,90.7884,91.3139,147.615
-3.1326,4.4005,-0.4706,relPos,-14.791879408452909,91.0322,89.7419,147.563
-74.0816293,4.6395296,2593654,absPos,-14.873884513135884,91.0322,89.7419,147.563
-74.0816293,4.6395296,2593654,absPos,-14.822253361633237,91.0322,89.7419,147.563
