Timestamp,R_N/Lon,R_E/Lat,R_D/Hgt,accN/hMSL,accE/hAcc,accD/vAcc,PosType,PowerRx,Bearing,Roll_XZ,Pitch_YZ,cal_stat_aim,Temp
2025-11-12 15:28:23.668,-74.082865152,4.639148048,2573519.8,2568844.8,3857.1,4417.0,absPos,-60.30048133707018,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:23.777,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.34524409378147,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:23.883,-74.082865279,4.639148291,2573556.8,2568881.7,3862.0,4422.3,absPos,-60.25967586581907,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:23.990,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.326945007513544,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.097,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.18453126823171,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.204,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.09628343104044,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.311,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.37656801682236,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.418,-74.082865847,4.639150702,2573860.6,2569185.5,3850.5,4408.2,absPos,-60.16653648419016,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.525,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.20651390578336,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.632,-74.082866032,4.639151377,2573951.4,2569276.3,3846.2,4402.8,absPos,-60.434976462724066,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.739,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.26741999107312,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.847,-74.082866257,4.639152184,2574062.8,2569387.8,3842.2,4397.8,absPos,-60.22507062792366,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:24.953,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.32226260899853,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.060,-74.082866351,4.639152472,2574104.8,2569429.7,3847.3,4403.400000000001,absPos,-60.107343561834185,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.167,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.38860405715168,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.274,-74.08286654,4.639153073,2574179.0,2569503.9,3843.3,4398.400000000001,absPos,-60.20328415523625,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.380,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.2827702950053,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.487,-74.082866658,4.639153549,2574246.9,2569571.8,3839.3,4393.400000000001,absPos,-60.22483143549276,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.594,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.162864696460744,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.700,-74.08286684,4.63915417,2574327.3,2569652.3,3832.3,4384.6,absPos,-60.26878544834887,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.808,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.420645936765936,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:25.914,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.44617941569587,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.022,-74.082867156,4.639155218,2574468.7,2569793.7,3825.3,4375.8,absPos,-60.40451957530845,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.128,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.43758626319871,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.234,-74.082867248,4.639155332,2574480.5,2569805.5,3820.8,4370.1,absPos,-60.203439376755206,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.341,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3125096754638,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.447,-74.082867168,4.639155018,2574433.5,2569758.5,3816.3,4364.5,absPos,-60.01708374155526,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.554,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.235431584671836,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.661,-74.082867255,4.639155011,2574445.2,2569770.2,3812.2,4359.5,absPos,-60.36003523157011,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.767,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.277945431891766,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.874,-74.082867151,4.639154574,2574377.6,2569702.5,3808.4,4355.1,absPos,-60.34213357382419,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:26.982,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.20872021204767,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.088,-74.082867107,4.639154548,2574361.1,2569686.1,3813.6,4361.3,absPos,-60.114161215216555,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.195,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3782160089126,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.302,-74.082867206,4.639154782,2574397.2,2569722.2,3808.7,4356.0,absPos,-60.44407883857652,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.410,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.172934268656384,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.516,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.42385642895609,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.621,-74.082867403,4.639155383,2574463.2,2569788.2,3803.7,4350.3,absPos,-60.43301221423087,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.728,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3164589365771,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.834,-74.082867522,4.639155638,2574499.1,2569824.1,3800.3,4346.5,absPos,-60.2130535435285,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:27.942,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.281979938071224,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.049,-74.082867531,4.639155727,2574496.5,2569821.4,3797.1,4342.900000000001,absPos,-60.23327386179777,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.156,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.25840726155478,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.261,-74.08286764,4.639155948,2574528.9,2569853.8,3793.8,4339.2,absPos,-60.181379271292826,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.369,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.10522829918982,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.475,-74.082867733,4.639156129,2574554.8,2569879.8,3790.5,4335.5,absPos,-60.169954972054356,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.581,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.17757115323703,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.688,-74.082867705,4.639156205,2574548.7,2569873.7,3787.2,4331.8,absPos,-60.373951565938114,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.793,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.440197291417796,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:28.900,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.07655890170077,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.007,-74.082867898,4.639156931,2574641.7,2569966.7,3789.2,4334.5,absPos,-60.14293819402525,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.114,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.21650885808298,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.219,-74.082867958,4.63915701,2574651.5,2569976.5,3785.4,4330.3,absPos,-60.31455817179631,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.327,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.25766323854535,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.432,-74.082868089,4.639157449,2574708.8,2570033.8,3781.6,4326.0,absPos,-60.12794058169309,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.539,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.01659831043603,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.647,-74.082868197,4.639157798,2574745.0,2570070.0,3777.4,4321.2,absPos,-60.15564204520533,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.752,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.61545480315509,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.859,-74.082868253,4.639158002,2574768.1,2570093.1,3782.6,4327.400000000001,absPos,-60.19829867544918,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:29.966,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.16950316804902,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.073,-74.082868199,4.639157799,2574727.1,2570052.1,3778.2,4322.400000000001,absPos,-59.96384493717486,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.178,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.41618749495242,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.286,-74.082868105,4.639157692,2574686.2,2570011.2,3783.5,4328.7,absPos,-60.222616606466524,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.392,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.106240106732784,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.499,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.9384949976166,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.606,-74.082868517,4.639158924,2574863.1,2570188.1,3784.3,4330.1,absPos,-60.468914742722276,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.712,-74.082868599,4.639159412,2574913.1,2570238.0,3782.3,4327.8,absPos,-60.23501461276621,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.820,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.30443059310539,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:30.927,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.2177234264558,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.033,-74.08286864,4.639159504,2574909.9,2570234.8,3785.1,4331.5,absPos,-60.42461892946696,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.140,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.94104654040328,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.247,-74.082868748,4.639159989,2574962.7,2570287.7,3780.5,4326.400000000001,absPos,-60.26703111124115,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.353,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.08330822997779,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.460,-74.082869133,4.639161245,2575136.9,2570461.9,3770.6,4314.0,absPos,-60.28537422117292,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.567,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19820565204697,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.673,-74.082869199,4.639161607,2575169.0,2570494.0,3757.4,4297.2,absPos,-60.30526775270395,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.780,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.34928779235063,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.885,-74.082869327,4.639162278,2575246.8,2570571.8,3739.5,4274.400000000001,absPos,-60.18314054134613,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:31.992,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.445095836855394,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.100,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.161275598192255,93.5,-10.0,1.0,0.0,28.0
