R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-1.9313999999999998,1.8734,-0.4972,relPos,-13.986683885728347,85.1696,93.2245,156.52
-1.9313999999999998,1.8734,-0.4972,relPos,-14.075771692781426,85.1696,93.2245,156.675
-1.9313999999999998,1.8734,-0.4972,relPos,-13.988202440246585,85.1696,93.2245,156.675
-1.9313999999999998,1.8734,-0.4972,relPos,-14.007534621229329,85.1696,93.2245,156.675
-1.9313999999999998,1.8734,-0.4972,relPos,-13.97559398570213,85.1696,93.2245,156.675
-74.0890276,4.6359918,2579716,absPos,-13.983522862640223,85.1696,93.2245,156.675
-74.0890276,4.6359918,2579716,absPos,-14.028185292618101,85.1696,93.2245,156.833
-74.0890276,4.6359918,2579716,absPos,-13.9467573960498,86.8201,92.9153,156.833
-74.0890276,4.6359918,2579716,absPos,-13.938310796261849,86.8201,92.9153,156.833
-74.0890276,4.6359918,2579716,absPos,-13.919521003448068,86.8201,92.9153,156.833
-74.0890276,4.6359918,2579716,absPos,-13.972777719729477,86.8201,92.9153,156.833
-74.0890276,4.6359918,2579716,absPos,-13.973996009093273,86.8201,92.9153,156.833
-74.0890276,4.6359918,2579716,absPos,-14.043937733092594,86.8201,92.9153,156.77
-1.9343000000000001,1.8687,-0.496,relPos,-13.999377447596608,86.8201,92.9153,156.77
-1.9343000000000001,1.8687,-0.496,relPos,-14.044850217809193,86.8201,92.9153,156.77
-1.9343000000000001,1.8687,-0.496,relPos,-14.064923522697052,85.9528,92.7006,156.77
-1.9343000000000001,1.8687,-0.496,relPos,-14.020708904670196,85.9528,92.7006,156.77
-1.9343000000000001,1.8687,-0.496,relPos,-13.982672755805847,85.9528,92.7006,158.108
-1.9343000000000001,1.8687,-0.496,relPos,-14.044428849804147,85.9528,92.7006,158.108
-1.9343000000000001,1.8687,-0.496,relPos,-13.977130900872872,85.9528,92.7006,158.108
-1.9343000000000001,1.8687,-0.496,relPos,-14.005196987114523,85.9528,92.7006,158.108
-1.9343000000000001,1.8687,-0.496,relPos,-13.987964339562819,85.9528,92.7006,158.108
-74.0890276,4.6359919,2579713,absPos,-13.979262868987934,85.9528,92.7006,156.675
-74.0890276,4.6359919,2579713,absPos,-14.017430711446616,86.2744,92.397,156.675
-74.0890276,4.6359919,2579713,absPos,-13.99326998665378,86.2744,92.397,156.675
-74.0890276,4.6359919,2579713,absPos,-13.96667727898808,86.2744,92.397,156.675
-74.0890276,4.6359919,2579713,absPos,-13.923478195208778,86.2744,92.397,156.675
-74.0890276,4.6359919,2579713,absPos,-13.96494097972068,86.2744,92.397,156.675
-74.0890276,4.6359919,2579713,absPos,-13.864095818048005,86.2744,92.397,156.897
-74.0890276,4.6359919,2579713,absPos,-13.947468504092345,86.2744,92.397,156.897
-1.9241,1.8609,-0.49310000000000004,relPos,-13.864518265249588,86.2744,92.397,156.897
-1.9241,1.8609,-0.49310000000000004,relPos,-13.944715552331397,85.7041,92.4195,156.897
-1.9241,1.8609,-0.49310000000000004,relPos,-13.948531619485776,85.7041,92.4195,156.897
-1.9241,1.8609,-0.49310000000000004,relPos,-13.933676136516208,85.7041,92.4195,156.77
-1.9241,1.8609,-0.49310000000000004,relPos,-13.894813387837283,85.7041,92.4195,156.77
-1.9241,1.8609,-0.49310000000000004,relPos,-13.902789245913553,85.7041,92.4195,156.77
-1.9241,1.8609,-0.49310000000000004,relPos,-13.924996774250202,85.7041,92.4195,156.77
-1.9241,1.8609,-0.49310000000000004,relPos,-13.885599180536829,85.7041,92.4195,156.77
-1.9241,1.8609,-0.49310000000000004,relPos,-13.948876510269482,85.7041,92.4195,156.77
-1.9241,1.8609,-0.49310000000000004,relPos,-13.965956970742177,85.643,93.5424,157.025
-74.0890277,4.6359919,2579710,absPos,-13.856204892722603,85.643,93.5424,157.025
-74.0890277,4.6359919,2579710,absPos,-13.94415082844854,85.643,93.5424,157.025
-74.0890277,4.6359919,2579710,absPos,-13.84937721104203,85.643,93.5424,157.025
-74.0890277,4.6359919,2579710,absPos,-13.951816472862715,85.643,93.5424,157.025
-74.0890277,4.6359919,2579710,absPos,-13.898108458861236,85.643,93.5424,156.357
-1.9265,1.8583,-0.4901,relPos,-13.951942070763728,85.643,93.5424,156.357
-1.9265,1.8583,-0.4901,relPos,-13.967600900040068,85.643,93.5424,156.357
-1.9265,1.8583,-0.4901,relPos,-13.927402027768114,85.643,93.5424,156.357
-1.9265,1.8583,-0.4901,relPos,-13.973284078653572,85.6839,92.7006,156.357
-1.9265,1.8583,-0.4901,relPos,-13.96195838347798,85.6839,92.7006,156.357
-1.9265,1.8583,-0.4901,relPos,-14.071121814230933,85.6839,92.7006,156.93
-1.9265,1.8583,-0.4901,relPos,-14.044940039661588,85.6839,92.7006,156.93
-1.9265,1.8583,-0.4901,relPos,-13.991366872454341,85.6839,92.7006,156.93
-1.9265,1.8583,-0.4901,relPos,-14.062126044321419,85.6839,92.7006,156.93
-1.9265,1.8583,-0.4901,relPos,-14.026501407832981,85.6839,92.7006,156.93
-74.0890276,4.6359919,2579712,absPos,-13.985456463236543,85.6839,92.7006,156.259
-74.0890276,4.6359919,2579712,absPos,-14.033950408445941,86.4909,92.7006,156.259
-74.0890276,4.6359919,2579712,absPos,-13.935244329327842,86.4909,92.7006,156.259
-74.0890276,4.6359919,2579712,absPos,-13.959520332148214,86.4909,92.7006,156.259
-74.0890276,4.6359919,2579712,absPos,-13.97946206787806,86.4909,92.7006,156.259
-74.0890276,4.6359919,2579712,absPos,-13.94014069344748,86.4909,92.7006,156.207
-74.0890276,4.6359919,2579712,absPos,-13.967989161849205,86.4909,92.7006,156.207
-74.0890276,4.6359919,2579712,absPos,-13.968773354854655,86.4909,92.7006,156.207
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.957709418354549,86.4909,92.7006,156.207
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.97218056468657,85.7241,92.4082,156.207
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.94006553876983,85.7241,92.4082,156.207
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.925434175580138,85.7241,92.4082,157.7
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.931068406096541,85.7241,92.4082,157.7
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.980493599142585,85.7241,92.4082,157.7
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.907272197370002,85.7241,92.4082,157.7
-1.925,1.8622999999999998,-0.49219999999999997,relPos,-13.985025124839845,85.7241,92.4082,157.7
