R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-9.1689,-8.2651,-0.35369999999999996,relPos,-26.081645920328235,85.9905,85.7241,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-26.023413189125396,85.9905,85.7241,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-26.059273226013207,85.9905,85.7241,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-26.016738752086148,85.9905,85.7241,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-25.979683410694587,85.9905,85.7241,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-25.962158711455963,85.9905,85.7241,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-25.906780792214903,87.0981,86.3086,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-25.979136523067595,87.0981,86.3086,240.183
-9.1689,-8.2651,-0.35369999999999996,relPos,-25.900948992247432,87.0981,86.3086,240.183
-9.1587,-8.2662,-0.3592,relPos,-25.905571855434925,87.0981,86.3086,240.183
-9.1587,-8.2662,-0.3592,relPos,-25.903248982375324,87.0981,86.3086,240.183
-9.1587,-8.2662,-0.3592,relPos,-25.776101078483098,87.0981,86.3086,240.292
-9.1587,-8.2662,-0.3592,relPos,-25.77862851494784,87.0981,86.3086,240.292
-9.1587,-8.2662,-0.3592,relPos,-25.866412990798146,87.0981,86.3086,240.292
-9.1587,-8.2662,-0.3592,relPos,-25.8082087433366,86.5398,86.5398,240.292
-9.1587,-8.2662,-0.3592,relPos,-25.826001185721328,86.5398,86.5398,240.292
-9.1587,-8.2662,-0.3592,relPos,-25.79018107244273,86.5398,86.5398,240.618
-9.1587,-8.2662,-0.3592,relPos,-25.798798804410996,86.5398,86.5398,240.618
-9.1587,-8.2662,-0.3592,relPos,-25.777731051616335,86.5398,86.5398,240.618
-9.1587,-8.2662,-0.3592,relPos,-25.80080739327638,86.5398,86.5398,240.618
-9.1587,-8.2662,-0.3592,relPos,-25.79589808154861,86.5398,86.5398,240.618
-9.1587,-8.2662,-0.3592,relPos,-25.8580658412486,86.5398,86.5398,239.999
-9.1587,-8.2662,-0.3592,relPos,-25.919112439649915,86.8054,86.2744,239.999
-9.1587,-8.2662,-0.3592,relPos,-25.839669933125325,86.8054,86.2744,239.999
-9.1587,-8.2662,-0.3592,relPos,-25.760172012696078,86.8054,86.2744,239.999
-9.1534,-8.2696,-0.3625,relPos,-25.840200506322127,86.8054,86.2744,239.999
-9.1534,-8.2696,-0.3625,relPos,-25.809673575228214,86.8054,86.2744,239.999
-9.1534,-8.2696,-0.3625,relPos,-25.822984656680127,86.8054,86.2744,239.891
-9.1534,-8.2696,-0.3625,relPos,-25.83407667059472,86.8054,86.2744,239.891
-9.1534,-8.2696,-0.3625,relPos,-25.834383747207696,86.8054,86.2744,239.891
-9.1534,-8.2696,-0.3625,relPos,-25.83083625342853,86.5398,86.0091,239.891
-9.1534,-8.2696,-0.3625,relPos,-25.881744098592392,86.5398,86.0091,239.891
-9.1534,-8.2696,-0.3625,relPos,-25.849292393707707,86.5398,86.0091,240.618
-9.1534,-8.2696,-0.3625,relPos,-25.886438711072127,86.5398,86.0091,240.618
-9.1534,-8.2696,-0.3625,relPos,-25.922599344993458,86.5398,86.0091,240.618
-9.1534,-8.2696,-0.3625,relPos,-25.867254298933197,86.5398,86.0091,240.618
-9.1534,-8.2696,-0.3625,relPos,-25.858963499990345,86.5398,86.0091,240.618
-9.1534,-8.2696,-0.3625,relPos,-25.83805048534615,86.5398,86.0091,240.309
-9.1534,-8.2696,-0.3625,relPos,-25.854700420854485,87.3246,85.7241,240.309
-9.1534,-8.2696,-0.3625,relPos,-25.877103959577287,87.3246,85.7241,240.309
-9.1534,-8.2696,-0.3625,relPos,-25.78704845058899,87.3246,85.7241,240.309
-9.1534,-8.2696,-0.3625,relPos,-25.774695299816244,87.3246,85.7241,240.309
-9.1534,-8.2696,-0.3625,relPos,-25.846706994061975,87.3246,85.7241,240.072
-9.1486,-8.2712,-0.3654,relPos,-25.809641788621626,87.3246,85.7241,240.072
-9.1486,-8.2712,-0.3654,relPos,-25.78400953260126,87.3246,85.7241,240.072
-9.1486,-8.2712,-0.3654,relPos,-25.78035798165785,87.5691,86.4909,240.072
-9.1486,-8.2712,-0.3654,relPos,-25.728724446075553,87.5691,86.4909,240.072
-9.1486,-8.2712,-0.3654,relPos,-25.834591060415878,87.5691,86.4909,240.072
-9.1486,-8.2712,-0.3654,relPos,-25.76961497383412,87.5691,86.4909,240.474
-9.1486,-8.2712,-0.3654,relPos,-25.783893669542625,87.5691,86.4909,240.474
-9.1486,-8.2712,-0.3654,relPos,-25.793442146450897,87.5691,86.4909,240.474
-9.1486,-8.2712,-0.3654,relPos,-25.72540200052164,87.5691,86.4909,240.474
-9.1486,-8.2712,-0.3654,relPos,-25.834225362710153,87.5691,86.4909,240.474
-9.1486,-8.2712,-0.3654,relPos,-25.806630340577023,87.3615,86.5716,240.273
-9.1486,-8.2712,-0.3654,relPos,-25.774401968995395,87.3615,86.5716,240.273
-9.1486,-8.2712,-0.3654,relPos,-25.761887474857478,87.3615,86.5716,240.273
-9.1486,-8.2712,-0.3654,relPos,-25.761887474857478,87.3615,86.5716,240.273
-9.1486,-8.2712,-0.3654,relPos,-25.761887474857478,87.3615,86.5716,240.273
-9.1486,-8.2712,-0.3654,relPos,-25.761887474857478,87.3615,86.5716,240.346
-9.137,-8.2697,-0.3757,relPos,-25.761887474857478,87.3615,86.5716,240.346
-9.137,-8.2697,-0.3757,relPos,-25.75140811456736,87.3615,86.5716,240.346
-9.137,-8.2697,-0.3757,relPos,-25.788173557143644,87.0981,86.3086,240.346
-9.137,-8.2697,-0.3757,relPos,-25.686147658185586,87.0981,86.3086,240.346
-9.137,-8.2697,-0.3757,relPos,-25.71419787539394,87.0981,86.3086,240.346
-9.137,-8.2697,-0.3757,relPos,-25.66044031712657,87.0981,86.3086,239.945
-9.137,-8.2697,-0.3757,relPos,-25.843407634516176,87.0981,86.3086,239.945
-9.137,-8.2697,-0.3757,relPos,-25.75768622384157,87.0981,86.3086,239.945
-9.137,-8.2697,-0.3757,relPos,-25.760380575185952,87.0981,86.3086,239.945
-9.137,-8.2697,-0.3757,relPos,-25.726422894103898,87.0981,86.3086,239.945
-9.137,-8.2697,-0.3757,relPos,-25.71602347336196,87.337,86.2744,240.398
-9.137,-8.2697,-0.3757,relPos,-25.737102085289653,87.337,86.2744,240.398
-9.137,-8.2697,-0.3757,relPos,-25.77804229786018,87.337,86.2744,240.398
-9.137,-8.2697,-0.3757,relPos,-25.772651473041787,87.337,86.2744,240.398
-9.137,-8.2697,-0.3757,relPos,-25.731374395132068,87.337,86.2744,240.398
-9.137,-8.2697,-0.3757,relPos,-25.773904689530724,87.337,86.2744,240.219
-9.129199999999999,-8.2623,-0.3882,relPos,-25.76619197123337,87.337,86.2744,240.219
-9.129199999999999,-8.2623,-0.3882,relPos,-25.67642931223903,87.337,86.2744,240.219
-9.129199999999999,-8.2623,-0.3882,relPos,-25.845878883851185,87.3246,86.5237,240.219
-9.129199999999999,-8.2623,-0.3882,relPos,-25.7081314157176,87.3246,86.5237,240.219
-9.129199999999999,-8.2623,-0.3882,relPos,-25.7016576375185,87.3246,86.5237,240.219
-9.129199999999999,-8.2623,-0.3882,relPos,-25.685404360874756,87.3246,86.5237,240.563
-9.129199999999999,-8.2623,-0.3882,relPos,-25.69287447687151,87.3246,86.5237,240.563
-9.129199999999999,-8.2623,-0.3882,relPos,-25.66767040512338,87.3246,86.5237,240.563
-9.129199999999999,-8.2623,-0.3882,relPos,-25.67190207563259,87.3246,86.5237,240.563
-9.129199999999999,-8.2623,-0.3882,relPos,-25.616313799323287,87.3246,86.5237,240.563
-9.129199999999999,-8.2623,-0.3882,relPos,-25.659793995892958,87.3246,86.257,240.292
-9.129199999999999,-8.2623,-0.3882,relPos,-25.61590292391047,87.3246,86.257,240.292
-9.129199999999999,-8.2623,-0.3882,relPos,-25.666520163324215,87.3246,86.257,240.292
-9.129199999999999,-8.2623,-0.3882,relPos,-25.619623869508263,87.3246,86.257,240.292
-9.129199999999999,-8.2623,-0.3882,relPos,-25.64213861164367,87.3246,86.257,240.292
-9.129199999999999,-8.2623,-0.3882,relPos,-25.578359955706553,87.3246,86.257,240.818
-9.13,-8.2611,-0.39390000000000003,relPos,-25.652103690963695,87.3246,86.257,240.818
-9.13,-8.2611,-0.39390000000000003,relPos,-25.58388557250183,87.3246,86.257,240.818
-9.13,-8.2611,-0.39390000000000003,relPos,-25.546874218465575,87.3246,86.257,240.818
-9.13,-8.2611,-0.39390000000000003,relPos,-25.559800869717897,87.3493,86.8201,240.818
-9.13,-8.2611,-0.39390000000000003,relPos,-25.56789550912815,87.3493,86.8201,240.818
-9.13,-8.2611,-0.39390000000000003,relPos,-25.57535267701869,87.3493,86.8201,240.618
-9.13,-8.2611,-0.39390000000000003,relPos,-25.606795806310178,87.3493,86.8201,240.618
-9.13,-8.2611,-0.39390000000000003,relPos,-25.63600485768692,87.3493,86.8201,240.618
-9.13,-8.2611,-0.39390000000000003,relPos,-25.55277887477999,87.3493,86.8201,240.618
-9.13,-8.2611,-0.39390000000000003,relPos,-25.582404896858485,87.3493,86.8201,240.618
-9.13,-8.2611,-0.39390000000000003,relPos,-25.53949018732032,86.8348,86.5716,240.273
-9.13,-8.2611,-0.39390000000000003,relPos,-25.548283420797745,86.8348,86.5716,240.273
-9.13,-8.2611,-0.39390000000000003,relPos,-25.49216958870589,86.8348,86.5716,240.273
-9.13,-8.2611,-0.39390000000000003,relPos,-25.504888400564326,86.8348,86.5716,240.273
-9.13,-8.2611,-0.39390000000000003,relPos,-25.58410092737077,86.8348,86.5716,240.273
-9.13,-8.2611,-0.39390000000000003,relPos,-25.461182577158624,86.8348,86.5716,240.401
-9.13,-8.2611,-0.39390000000000003,relPos,-25.516680591767027,86.8348,86.5716,240.401
-9.13,-8.2611,-0.39390000000000003,relPos,-25.59268357360399,86.8348,86.5716,240.401
-9.1323,-8.2577,-0.3983,relPos,-25.623684834473327,87.0711,86.2744,240.401
-9.1323,-8.2577,-0.3983,relPos,-25.50337022850072,87.0711,86.2744,240.401
-9.1323,-8.2577,-0.3983,relPos,-25.516321799640703,87.0711,86.2744,240.401
-9.1323,-8.2577,-0.3983,relPos,-25.508336109887274,87.0711,86.2744,240.508
-9.1323,-8.2577,-0.3983,relPos,-25.59830635865962,87.0711,86.2744,240.508
-9.1323,-8.2577,-0.3983,relPos,-25.567972951172194,87.0711,86.2744,240.508
-9.1323,-8.2577,-0.3983,relPos,-25.581114346023952,87.0711,86.2744,240.508
-9.1323,-8.2577,-0.3983,relPos,-25.578322511689112,87.0711,86.2744,240.508
-9.1323,-8.2577,-0.3983,relPos,-25.494653934733957,87.0575,86.5237,240.436
-9.1323,-8.2577,-0.3983,relPos,-25.501487391084368,87.0575,86.5237,240.436
-9.1323,-8.2577,-0.3983,relPos,-25.499316590053013,87.0575,86.5237,240.436
-9.1323,-8.2577,-0.3983,relPos,-25.555405341798362,87.0575,86.5237,240.436
-9.1323,-8.2577,-0.3983,relPos,-25.56694900561308,87.0575,86.5237,240.436
-9.1323,-8.2577,-0.3983,relPos,-25.511479880725418,87.0575,86.5237,241.144
-9.1323,-8.2577,-0.3983,relPos,-25.498896907431053,87.0575,86.5237,241.144
