R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-1.4009,2.6938,-0.703,relPos,-15.57593662365238,86.7295,93.5424,163.585
-1.4009,2.6938,-0.703,relPos,-15.580168794856988,86.7295,93.5424,163.585
-1.4009,2.6938,-0.703,relPos,-15.544163379599903,86.7295,93.5424,163.991
-1.4009,2.6938,-0.703,relPos,-15.59260495665724,86.7295,93.5424,163.991
-1.4009,2.6938,-0.703,relPos,-15.680354806074295,86.7295,93.5424,163.991
-1.4009,2.6938,-0.703,relPos,-15.676015699104738,87.0157,94.3364,163.991
-1.4009,2.6938,-0.703,relPos,-15.670002397113025,87.0157,94.3364,163.991
-1.4009,2.6938,-0.703,relPos,-15.699934615776458,87.0157,94.3364,163.991
-1.4009,2.6938,-0.703,relPos,-15.690659224351515,87.0157,94.3364,165.069
-1.4009,2.6938,-0.703,relPos,-15.721527434926683,87.0157,94.3364,165.069
-1.4009,2.6938,-0.703,relPos,-15.760558861199748,87.0157,94.3364,165.069
-1.4009,2.6938,-0.703,relPos,-15.731536546577129,87.0157,94.3364,165.069
-1.4009,2.6938,-0.703,relPos,-15.738640064102148,87.0157,94.3364,165.069
-1.4009,2.6938,-0.703,relPos,-15.75856460818348,86.4064,94.6949,163.702
-1.4009,2.6938,-0.703,relPos,-15.782667338467649,86.4064,94.6949,163.702
-1.3983,2.6663,-0.6976,relPos,-15.803857611269763,86.4064,94.6949,163.702
-1.3983,2.6663,-0.6976,relPos,-15.734642243215584,86.4064,94.6949,163.702
-1.3983,2.6663,-0.6976,relPos,-15.729091105659181,86.4064,94.6949,163.702
-1.3983,2.6663,-0.6976,relPos,-15.745200185494394,86.4064,94.6949,164.313
-1.3983,2.6663,-0.6976,relPos,-15.804971686405977,86.4064,94.6949,164.313
-1.3983,2.6663,-0.6976,relPos,-15.77166472403703,86.4064,94.6949,164.313
-1.3983,2.6663,-0.6976,relPos,-15.745968596182049,85.9528,93.2397,164.313
-1.3983,2.6663,-0.6976,relPos,-15.682428701448458,85.9528,93.2397,164.313
-1.3983,2.6663,-0.6976,relPos,-15.729917952478127,85.9528,93.2397,164.313
-1.3983,2.6663,-0.6976,relPos,-15.628736150810917,85.9528,93.2397,164.663
-1.3983,2.6663,-0.6976,relPos,-15.669120479400021,85.9528,93.2397,164.663
-1.3983,2.6663,-0.6976,relPos,-15.667450027267941,85.9528,93.2397,164.663
-1.3983,2.6663,-0.6976,relPos,-15.640847238092588,85.9528,93.2397,164.663
-1.3983,2.6663,-0.6976,relPos,-15.627699627428616,85.9528,93.2397,164.663
-1.3983,2.6663,-0.6976,relPos,-15.593192877294847,87.0157,93.796,164.949
-1.3983,2.6663,-0.6976,relPos,-15.602478936787772,87.0157,93.796,164.949
-1.3983,2.6663,-0.6976,relPos,-15.646136742123044,87.0157,93.796,164.949
-1.4008,2.6795,-0.6986,relPos,-15.610847732644098,87.0157,93.796,164.949
-1.4008,2.6795,-0.6986,relPos,-15.630289736213939,87.0157,93.796,164.949
-1.4008,2.6795,-0.6986,relPos,-15.604887908674215,87.0157,93.796,164.624
-1.4008,2.6795,-0.6986,relPos,-15.66527034315958,87.0157,93.796,164.624
-1.4008,2.6795,-0.6986,relPos,-15.634725853749789,87.0157,93.796,164.624
-1.4008,2.6795,-0.6986,relPos,-15.683675235877455,86.4576,94.0856,164.624
-1.4008,2.6795,-0.6986,relPos,-15.6117874711537,86.4576,94.0856,164.624
-1.4008,2.6795,-0.6986,relPos,-15.711123237603692,86.4576,94.0856,164.624
-1.4008,2.6795,-0.6986,relPos,-15.698331885594294,86.4576,94.0856,164.501
-1.4008,2.6795,-0.6986,relPos,-15.711006477995316,86.4576,94.0856,164.501
-1.4008,2.6795,-0.6986,relPos,-15.689161468716865,86.4576,94.0856,164.501
-1.4008,2.6795,-0.6986,relPos,-15.749511725401288,86.4576,94.0856,164.501
-1.4008,2.6795,-0.6986,relPos,-15.741669673975537,86.4576,94.0856,164.501
