R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-2.1107,2.7544,-1.3747999999999998,relPos,-15.58168353038141,87.869,91.5985,162.15
-2.1107,2.7544,-1.3747999999999998,relPos,-15.630256463037002,87.869,91.5985,162.15
-2.1107,2.7544,-1.3747999999999998,relPos,-15.62848817564673,87.869,91.5985,162.15
-2.1107,2.7544,-1.3747999999999998,relPos,-15.641360553869694,87.869,91.5985,162.15
-2.1107,2.7544,-1.3747999999999998,relPos,-15.629956276565375,87.869,91.5985,163.323
-2.1107,2.7544,-1.3747999999999998,relPos,-15.66464873536744,88.6678,92.1309,163.323
-2.1107,2.7544,-1.3747999999999998,relPos,-15.643293908319594,88.6678,92.1309,163.323
-2.1107,2.7544,-1.3747999999999998,relPos,-15.655870020387614,88.6678,92.1309,163.323
-2.1107,2.7544,-1.3747999999999998,relPos,-15.652306941784438,88.6678,92.1309,163.323
-2.1107,2.7544,-1.3747999999999998,relPos,-15.639052036635459,88.6678,92.1309,163.323
-2.1107,2.7544,-1.3747999999999998,relPos,-15.6482960760254,88.6678,92.1309,162.092
-2.1123,2.7529000000000003,-1.367,relPos,-15.631198562213404,88.6678,92.1309,162.092
-2.1123,2.7529000000000003,-1.367,relPos,-15.635313952609387,88.6678,92.1309,162.092
-2.1123,2.7529000000000003,-1.367,relPos,-15.607724094465878,88.1524,91.8476,162.092
-2.1123,2.7529000000000003,-1.367,relPos,-15.598532889591223,88.1524,91.8476,162.092
-2.1123,2.7529000000000003,-1.367,relPos,-15.589827704700978,88.1524,91.8476,162.758
-2.1123,2.7529000000000003,-1.367,relPos,-15.581314667014553,88.1524,91.8476,162.758
-2.1123,2.7529000000000003,-1.367,relPos,-15.6046806169422,88.1524,91.8476,162.758
-2.1123,2.7529000000000003,-1.367,relPos,-15.60274269742049,88.1524,91.8476,162.758
-2.1123,2.7529000000000003,-1.367,relPos,-15.628252409113287,88.1524,91.8476,162.758
-2.1123,2.7529000000000003,-1.367,relPos,-15.633748209240363,88.1524,91.8476,163.142
-2.1123,2.7529000000000003,-1.367,relPos,-15.661577778265862,88.3788,92.1611,163.142
-2.1123,2.7529000000000003,-1.367,relPos,-15.664240341268762,88.3788,92.1611,163.142
-2.1123,2.7529000000000003,-1.367,relPos,-15.667159936074238,88.3788,92.1611,163.142
-2.1123,2.7529000000000003,-1.367,relPos,-15.686451004974451,88.3788,92.1611,163.142
-2.1123,2.7529000000000003,-1.367,relPos,-15.690051963864345,88.3788,92.1611,163.346
-2.1123,2.7529000000000003,-1.367,relPos,-15.72332797778902,88.3788,92.1611,163.346
-2.1123,2.7529000000000003,-1.367,relPos,-15.724001862792381,88.3788,92.1611,163.346
-2.1123,2.7529000000000003,-1.367,relPos,-15.691456288885517,88.3788,92.1611,163.346
-2.1002,2.7508,-1.3639,relPos,-15.691456288885517,87.5691,92.4309,163.346
-2.1002,2.7508,-1.3639,relPos,-15.652975841627253,87.5691,92.4309,163.346
-2.1002,2.7508,-1.3639,relPos,-15.66313459090199,87.5691,92.4309,162.845
-2.1002,2.7508,-1.3639,relPos,-15.671860083775623,87.5691,92.4309,162.845
-2.1002,2.7508,-1.3639,relPos,-15.624550557693105,87.5691,92.4309,162.845
-2.1002,2.7508,-1.3639,relPos,-15.670073659705919,87.5691,92.4309,162.845
-2.1002,2.7508,-1.3639,relPos,-15.625017639966378,87.5691,92.4309,162.845
-2.1002,2.7508,-1.3639,relPos,-15.63050269058305,87.5691,92.4309,163.369
-2.1002,2.7508,-1.3639,relPos,-15.660229984612501,87.0575,92.1409,163.369
-2.1002,2.7508,-1.3639,relPos,-15.706230311721006,87.0575,92.1409,163.369
-2.1002,2.7508,-1.3639,relPos,-15.686915428762768,87.0575,92.1409,163.369
-2.1002,2.7508,-1.3639,relPos,-15.694725558618297,87.0575,92.1409,163.369
-2.1002,2.7508,-1.3639,relPos,-15.705386145199176,87.0575,92.1409,163.413
-2.1002,2.7508,-1.3639,relPos,-15.735380759729594,87.0575,92.1409,163.413
-2.1002,2.7508,-1.3639,relPos,-15.680945750396765,87.0575,92.1409,163.413
-2.0566,2.7414,-1.3014,relPos,-15.71178732049214,87.0575,92.1409,163.413
-2.0566,2.7414,-1.3014,relPos,-15.723415607143846,86.5716,92.1113,163.413
-2.0566,2.7414,-1.3014,relPos,-15.698300340244506,86.5716,92.1113,162.966
-2.0566,2.7414,-1.3014,relPos,-15.69738374746226,86.5716,92.1113,163.168
-2.0566,2.7414,-1.3014,relPos,-15.669609168022314,86.5716,92.1113,163.168
-2.0566,2.7414,-1.3014,relPos,-15.685681818693,86.5716,92.1113,163.168
-2.0566,2.7414,-1.3014,relPos,-15.699707711069555,86.5716,92.1113,163.168
-2.0566,2.7414,-1.3014,relPos,-15.706937672047513,86.5716,92.1113,163.168
-2.0566,2.7414,-1.3014,relPos,-15.698777675927662,86.5716,92.1113,162.66
-2.0566,2.7414,-1.3014,relPos,-15.677495098679712,86.8054,92.9288,162.66
-2.0566,2.7414,-1.3014,relPos,-15.70960636052217,86.8054,92.9288,162.66
-2.0566,2.7414,-1.3014,relPos,-15.696675689012658,86.8054,92.9288,162.66
-2.0566,2.7414,-1.3014,relPos,-15.70887146068031,86.8054,92.9288,162.66
-2.0566,2.7414,-1.3014,relPos,-15.754446076938564,86.8054,92.9288,163.571
-2.0566,2.7414,-1.3014,relPos,-15.75107453786758,86.8054,92.9288,163.571
-2.0566,2.7414,-1.3014,relPos,-15.76804051548945,86.8054,92.9288,163.571
-2.0566,2.7414,-1.3014,relPos,-15.727537316775202,86.8054,92.9288,163.571
-2.0566,2.7414,-1.3014,relPos,-15.779140300298176,87.5917,92.6754,163.571
-2.0405,2.7358,-1.2570000000000001,relPos,-15.8099914540905,87.5917,92.6754,163.571
-2.0405,2.7358,-1.2570000000000001,relPos,-15.753290499518597,87.5917,92.6754,162.463
-2.0405,2.7358,-1.2570000000000001,relPos,-15.76591733210532,87.5917,92.6754,162.463
-2.0405,2.7358,-1.2570000000000001,relPos,-15.81520528940339,87.5917,92.6754,162.463
-2.0405,2.7358,-1.2570000000000001,relPos,-15.820829812785854,87.5917,92.6754,162.463
-2.0405,2.7358,-1.2570000000000001,relPos,-15.814514789718807,87.5917,92.6754,162.463
-2.0405,2.7358,-1.2570000000000001,relPos,-15.822343153330793,87.5917,92.6754,163.189
-2.0405,2.7358,-1.2570000000000001,relPos,-15.843572276011619,86.7139,92.192,163.189
-2.0405,2.7358,-1.2570000000000001,relPos,-15.801849919126045,86.7139,92.192,163.189
-2.0405,2.7358,-1.2570000000000001,relPos,-15.85333960965845,86.7139,92.192,163.189
-2.0405,2.7358,-1.2570000000000001,relPos,-15.809196222679079,86.7139,92.192,163.189
-2.0405,2.7358,-1.2570000000000001,relPos,-15.842449420636518,86.7139,92.192,163.323
-2.0405,2.7358,-1.2570000000000001,relPos,-15.80454911235,86.7139,92.192,163.323
-2.0405,2.7358,-1.2570000000000001,relPos,-15.831180272649757,86.7139,92.192,163.323
-2.0405,2.7358,-1.2570000000000001,relPos,-15.834475099425163,86.7139,92.192,163.323
-2.0405,2.7358,-1.2570000000000001,relPos,-15.792105860406181,87.0157,93.255,163.323
-2.0405,2.7358,-1.2570000000000001,relPos,-15.775445628925812,87.0157,93.255,163.323
-2.0235,2.7253,-1.2266,relPos,-15.742199219513246,87.0157,93.255,163.369
-2.0235,2.7253,-1.2266,relPos,-15.741894988468628,87.0157,93.255,163.369
-2.0235,2.7253,-1.2266,relPos,-15.666067234356309,87.0157,93.255,163.369
-2.0235,2.7253,-1.2266,relPos,-15.677708137852697,87.0157,93.255,163.369
-2.0235,2.7253,-1.2266,relPos,-15.688312370269317,87.0157,93.255,163.369
-2.0235,2.7253,-1.2266,relPos,-15.6079484505815,87.0157,93.255,162.229
-2.0235,2.7253,-1.2266,relPos,-15.603365794509328,87.5691,92.4309,162.229
-2.0235,2.7253,-1.2266,relPos,-15.621444354132466,87.5691,92.4309,162.229
-2.0235,2.7253,-1.2266,relPos,-15.5763557847398,87.5691,92.4309,162.229
-2.0235,2.7253,-1.2266,relPos,-15.52265638326044,87.5691,92.4309,162.229
-2.0235,2.7253,-1.2266,relPos,-15.547215504533318,87.5691,92.4309,162.229
-2.0235,2.7253,-1.2266,relPos,-15.5501503657602,87.5691,92.4309,161.786
-2.0235,2.7253,-1.2266,relPos,-15.53273896494761,87.5691,92.4309,161.786
-2.0235,2.7253,-1.2266,relPos,-15.521651718969503,87.5691,92.4309,161.786
-2.0235,2.7253,-1.2266,relPos,-15.552481453958958,86.7755,91.8823,161.786
-2.0235,2.7253,-1.2266,relPos,-15.540653441888077,86.7755,91.8823,161.786
-2.0235,2.7253,-1.2266,relPos,-15.571902623994276,86.7755,91.8823,162.085
-2.0126,2.7256,-1.2081,relPos,-15.58031169255472,86.7755,91.8823,162.085
-2.0126,2.7256,-1.2081,relPos,-15.580589095626134,86.7755,91.8823,162.085
-2.0126,2.7256,-1.2081,relPos,-15.583208303035224,86.7755,91.8823,162.085
-2.0126,2.7256,-1.2081,relPos,-15.609466285040446,86.7755,91.8823,162.085
-2.0126,2.7256,-1.2081,relPos,-15.601289641434551,86.7755,91.8823,162.451
-2.0126,2.7256,-1.2081,relPos,-15.583747403515364,88.1265,91.606,162.451
-2.0126,2.7256,-1.2081,relPos,-15.566691781789043,88.1265,91.606,162.451
-2.0126,2.7256,-1.2081,relPos,-15.57301311458707,88.1265,91.606,162.451
-2.0126,2.7256,-1.2081,relPos,-15.557686170927562,88.1265,91.606,162.451
-2.0126,2.7256,-1.2081,relPos,-15.558006855218737,88.1265,91.606,162.451
-2.0126,2.7256,-1.2081,relPos,-15.541111224989528,88.1265,91.606,162.092
-2.0126,2.7256,-1.2081,relPos,-15.480687178114405,88.1265,91.606,162.092
-2.0126,2.7256,-1.2081,relPos,-15.54072080251283,88.1265,91.606,162.092
-2.0126,2.7256,-1.2081,relPos,-15.524315345280215,88.0999,91.9001,162.092
-2.0126,2.7256,-1.2081,relPos,-15.49851510321811,88.0999,91.9001,162.092
-2.0126,2.7256,-1.2081,relPos,-15.52537547932534,88.0999,91.9001,162.229
-2.0126,2.7256,-1.2081,relPos,-15.486746402527178,88.0999,91.9001,162.229
-2.0134,2.7299,-1.1978,relPos,-15.489693284649235,88.0999,91.9001,162.229
-2.0134,2.7299,-1.1978,relPos,-15.45648757916749,88.0999,91.9001,162.229
-2.0134,2.7299,-1.1978,relPos,-15.48016536223291,88.0999,91.9001,162.229
-2.0134,2.7299,-1.1978,relPos,-15.480030721767422,88.0999,91.9001,162.812
-2.0134,2.7299,-1.1978,relPos,-15.496763072087756,87.8983,92.364,162.812
-2.0134,2.7299,-1.1978,relPos,-15.518159200098866,87.8983,92.364,162.812
-2.0134,2.7299,-1.1978,relPos,-15.503249048990993,87.8983,92.364,162.812
-2.0134,2.7299,-1.1978,relPos,-15.510345631321377,87.8983,92.364,162.812
-2.0134,2.7299,-1.1978,relPos,-15.534188788692788,87.8983,92.364,162.812
-2.0134,2.7299,-1.1978,relPos,-15.575624834936331,87.8983,92.364,163.504
-2.0134,2.7299,-1.1978,relPos,-15.555850872596444,87.8983,92.364,163.504
-2.0134,2.7299,-1.1978,relPos,-15.55723063633602,87.8983,92.364,163.504
-2.0134,2.7299,-1.1978,relPos,-15.57617285319251,87.1245,92.092,163.504
-2.0134,2.7299,-1.1978,relPos,-15.572310816670594,87.1245,92.092,163.504
-2.0134,2.7299,-1.1978,relPos,-15.6231872601664,87.1245,92.092,162.66
-2.0134,2.7299,-1.1978,relPos,-15.655561364822628,87.1245,92.092,162.66
-2.0134,2.7299,-1.1978,relPos,-15.673243975898185,87.1245,92.092,162.66
-1.9406,2.7113,-1.1106,relPos,-15.660791762676222,87.1245,92.092,162.66
-1.9406,2.7113,-1.1106,relPos,-15.663332770731468,87.1245,92.092,162.66
