R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-2.6488,3.8894,-0.8637,relPos,-15.423198606800739,88.1352,90.0,151.493
-2.6488,3.8894,-0.8637,relPos,-15.421050019166325,88.1352,90.0,151.493
-2.6488,3.8894,-0.8637,relPos,-15.384512793788863,88.1352,90.0,151.493
-2.6488,3.8894,-0.8637,relPos,-15.350413722266488,88.1352,90.0,151.493
-2.6488,3.8894,-0.8637,relPos,-15.274225977833503,87.8389,89.1892,151.094
-2.6488,3.8894,-0.8637,relPos,-15.272648255913024,87.8389,89.1892,151.094
-2.6488,3.8894,-0.8637,relPos,-15.195759062745962,87.8389,89.1892,151.094
-2.6488,3.8894,-0.8637,relPos,-15.071110809623498,87.8389,89.1892,151.094
-2.6488,3.8894,-0.8637,relPos,-15.186520549845293,87.8389,89.1892,151.094
-2.6488,3.8894,-0.8637,relPos,-15.093231022584327,87.8389,89.1892,151.094
-2.6488,3.8894,-0.8637,relPos,-15.040446896731787,87.8389,89.1892,151.053
-2.6488,3.8894,-0.8637,relPos,-15.054992168714104,87.8389,89.1892,151.053
-2.6318,3.8855,-0.8609,relPos,-15.042907287648884,87.603,90.5329,151.053
-2.6318,3.8855,-0.8609,relPos,-14.93923020843816,87.603,90.5329,151.053
-2.6318,3.8855,-0.8609,relPos,-14.93090845559606,87.603,90.5329,151.053
-2.6318,3.8855,-0.8609,relPos,-14.910491337687215,87.603,90.5329,150.903
-2.6318,3.8855,-0.8609,relPos,-14.955185831872598,87.603,90.5329,150.903
-2.6318,3.8855,-0.8609,relPos,-14.90533412835955,87.603,90.5329,150.903
-2.6318,3.8855,-0.8609,relPos,-14.946126304393344,87.603,90.5329,150.903
-2.6318,3.8855,-0.8609,relPos,-14.91764530370891,87.603,90.5329,150.903
-2.6318,3.8855,-0.8609,relPos,-14.8804423627854,88.3788,90.2702,150.903
-2.6318,3.8855,-0.8609,relPos,-14.936807042319062,88.3788,90.2702,151.685
-2.6318,3.8855,-0.8609,relPos,-14.919379139451918,88.3788,90.2702,151.685
-2.6318,3.8855,-0.8609,relPos,-14.96761204749694,88.3788,90.2702,151.685
-2.6318,3.8855,-0.8609,relPos,-14.942185734747763,88.3788,90.2702,151.685
-2.6318,3.8855,-0.8609,relPos,-14.946006295155776,88.3788,90.2702,151.685
-2.6318,3.8855,-0.8609,relPos,-15.018580067920858,88.3788,90.2702,149.412
-2.6318,3.8855,-0.8609,relPos,-15.011751446866395,88.3788,90.2702,149.412
-2.6318,3.8855,-0.8609,relPos,-14.943856480998177,86.9059,88.9677,149.412
-2.6318,3.8855,-0.8609,relPos,-14.999193681534095,86.9059,88.9677,149.412
-2.648,3.8834,-0.8632,relPos,-15.001909750158369,86.9059,88.9677,149.412
-2.648,3.8834,-0.8632,relPos,-14.992763824268337,86.9059,88.9677,148.378
-2.648,3.8834,-0.8632,relPos,-15.04642159658555,86.9059,88.9677,148.378
-2.648,3.8834,-0.8632,relPos,-15.009780040582818,86.9059,88.9677,148.378
-2.648,3.8834,-0.8632,relPos,-15.075348785535116,86.9059,88.9677,148.378
-2.648,3.8834,-0.8632,relPos,-15.078303375566032,86.9059,88.9677,148.378
-2.648,3.8834,-0.8632,relPos,-15.058458585299155,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.034863969832479,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-14.99554103705279,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.04077773028297,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.051103681232775,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.001012840732582,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.05397771242707,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.027349051929342,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.045423034298167,88.1177,90.0,148.696
-2.648,3.8834,-0.8632,relPos,-15.06172051459959,87.0847,89.7347,148.696
-2.648,3.8834,-0.8632,relPos,-15.100700877279042,87.0847,89.7347,148.696
-2.648,3.8834,-0.8632,relPos,-15.091182777426644,87.0847,89.7347,148.696
-2.6681,3.8742,-0.8723000000000001,relPos,-15.096350155848704,87.0847,89.7347,148.349
-2.6681,3.8742,-0.8723000000000001,relPos,-15.111005457740758,87.0847,89.7347,148.349
-2.6681,3.8742,-0.8723000000000001,relPos,-15.088914536822223,87.0847,89.7347,148.349
-2.6681,3.8742,-0.8723000000000001,relPos,-15.096035984088957,87.0847,89.7347,148.349
-2.6681,3.8742,-0.8723000000000001,relPos,-15.066320426822323,87.0847,89.7347,148.349
-2.6681,3.8742,-0.8723000000000001,relPos,-15.099092359062753,88.1692,90.5232,148.465
-2.6681,3.8742,-0.8723000000000001,relPos,-15.122209952637494,88.1692,90.5232,148.465
-2.6681,3.8742,-0.8723000000000001,relPos,-15.052443688171808,88.1692,90.5232,148.465
-2.6681,3.8742,-0.8723000000000001,relPos,-15.087406949426867,88.1692,90.5232,148.465
