Timestamp,R_N/Lon,R_E/Lat,R_D/Hgt,accN/hMSL,accE/hAcc,accD/vAcc,PosType,PowerRx,Bearing,Roll_XZ,Pitch_YZ,cal_stat_aim,Temp
2025-11-12 10:20:34.657,-74.082863826,4.639444239,2607832.0,2603157.5,1254.3,1951.3,absPos,-60.08563440478441,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:34.765,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.29912703706536,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:34.871,-74.082863763,4.639443454,2607738.5,2603064.0,1253.2,1951.7,absPos,-60.3599819260117,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:34.977,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.42308351733197,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.085,-74.08286368,4.639442748,2607650.4,2602975.9,1251.9,1951.6,absPos,-60.233222089619616,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.191,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.296757697390426,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.297,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.33194156141924,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.404,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.21855409613036,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.510,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.31083305561771,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.617,-74.082863465,4.639441005,2607445.6,2602771.1,1248.1,1951.6,absPos,-60.09475919028553,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.723,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.454504527477255,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.830,-74.082863427,4.639440481,2607390.7,2602716.2,1246.9,1951.6,absPos,-60.31097128513362,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:35.937,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19884652034848,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.043,-74.082863326,4.639439985,2607329.1,2602654.7,1245.7,1951.6,absPos,-60.232419536994904,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.150,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3884741332201,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.256,-74.082863246,4.639439472,2607273.2,2602598.7,1244.8,1952.0,absPos,-60.19677954266301,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.363,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.22986798191688,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.470,-74.082863211,4.639439053,2607223.3,2602548.8,1243.8,1952.3,absPos,-60.15091603830156,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.576,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.32295396013016,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.683,-74.082863147,4.639438611,2607171.6,2602497.1,1242.9,1952.7,absPos,-60.17194789870415,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.788,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.34173828019955,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:36.896,-74.082863098,4.639438153,2607111.7,2602437.3,1242.0,1953.1,absPos,-60.225819489409325,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.002,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.91868731186785,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.108,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.35676435390128,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.215,-74.082862966,4.639437443,2607015.9,2602341.4,1244.7,1958.8,absPos,-60.29562685874733,357.5,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.321,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.28981642352959,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.428,-74.082862866,4.639437096,2606970.2,2602295.7,1243.8,1959.3,absPos,-60.55218488307817,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.533,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.24425013778704,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.641,-74.082862829,4.639436743,2606936.4,2602262.0,1243.0,1959.8,absPos,-60.176049290377456,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.747,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.289668969614574,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.855,-74.082862737,4.639436281,2606878.8,2602204.3,1242.4,1960.7,absPos,-60.312308062255255,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:37.962,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.050754228304854,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.072,-74.082862682,4.639435927,2606827.1,2602152.6,1241.7,1961.5,absPos,-60.26537228175152,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.176,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.50860104460233,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.282,-74.082862608,4.639435461,2606770.4,2602095.9,1241.0,1962.2,absPos,-60.31577923797664,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.389,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19594269651084,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.496,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.302566845794495,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.604,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.33833169963496,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.710,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.37864729635177,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.817,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.300502832051905,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:38.924,-74.082862392,4.639433912,2606593.0,2601918.5,1238.7,1964.2,absPos,-60.37319824502625,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.031,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.50683590600916,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.138,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.311544139231486,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.245,-74.082862353,4.639433365,2606530.4,2601855.9,1242.1,1970.0,absPos,-60.30737609709639,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.352,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.283392143556185,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.459,-74.082862339,4.639433028,2606495.2,2601820.7,1241.3,1970.5,absPos,-60.221151288081174,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.566,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.32156073428613,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.673,-74.082862289,4.639432593,2606435.7,2601761.2,1240.4,1970.8,absPos,-60.268932851501106,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.780,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.40334881682631,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.887,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.38362787960498,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:39.994,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.38783739342813,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.102,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.35385982927824,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.208,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.15086491916077,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.316,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.20454678455485,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.423,-74.082862099,4.639430588,2606180.4,2601506.0,1237.0,1971.8,absPos,-60.14824842289498,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.530,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.39233132277785,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.637,-74.082862046,4.639430082,2606115.3,2601440.9,1236.3,1972.4,absPos,-60.27555638081,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.743,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.301698782032844,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.850,-74.082861956,4.639429499,2606037.1,2601362.6,1235.5,1973.0,absPos,-60.246966944166815,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:40.956,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.299846456358324,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.063,-74.082861888,4.639428889,2605958.8,2601284.3,1234.9,1973.6,absPos,-60.27426242172733,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.170,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.405375576785204,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.276,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.064725070108324,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.385,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.2860913656943,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.491,-74.082861727,4.639427472,2605781.7,2601107.2,1233.2,1975.1,absPos,-60.106250225998735,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.598,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.37585697481133,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.704,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19486846375813,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.811,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.31729841823492,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:41.917,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.26865905987495,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.023,-74.082861516,4.639425901,2605581.1,2600906.6,1231.3,1976.2,absPos,-60.30632692957398,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.130,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.4004782893069,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.238,-74.082861412,4.639425315,2605499.3,2600824.8,1230.3,1976.3,absPos,-60.30699488349491,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.344,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.238048997565315,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.450,-74.082861311,4.639424629,2605408.5,2600734.0,1229.3,1976.2,absPos,-60.18303722038545,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.557,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.987245446482845,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.663,-74.082861251,4.639423934,2605327.5,2600653.0,1228.5,1976.2,absPos,-60.1446836210327,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.771,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.4250977298016,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.877,-74.082861144,4.639423331,2605247.6,2600573.1,1227.7,1976.2,absPos,-60.08658121541873,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:42.983,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.22229440186565,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.090,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.15435294386159,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.196,-74.082861051,4.639422455,2605156.8,2600482.3,1230.2,1980.8,absPos,-60.11754917096041,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.304,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.52959099148511,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.409,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.31396368992802,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.516,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.246162174360656,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.622,-74.082860859,4.63942118,2604968.9,2600294.4,1227.6,1979.5,absPos,-60.350165421432074,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.729,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.24907919430382,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.835,-74.082860781,4.639420658,2604903.0,2600228.4,1226.5,1979.0,absPos,-60.209714970148724,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:43.942,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.449463945011594,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.049,-74.082860685,4.639420186,2604837.7,2600163.2,1225.8,1978.9,absPos,-60.245535184364805,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.155,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.30087322383231,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.262,-74.082860614,4.639419622,2604775.1,2600100.6,1225.4,1978.9,absPos,-60.151713574816384,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.368,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.41243936832579,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.475,-74.082860519,4.639419227,2604706.9,2600032.4,1224.8,1978.9,absPos,-60.29231928538565,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.581,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3438006129711,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.688,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.44232879174953,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.794,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.42213661594684,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:44.903,-74.08286022,4.639417832,2604508.0,2599833.5,1221.2,1972.7,absPos,-60.1753394843724,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.009,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19285467064869,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.116,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.32829736133024,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.222,-74.082860144,4.639417082,2604420.8,2599746.3,1219.1,1968.9,absPos,-60.362031811465826,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.328,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.29089328577149,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.436,-74.082860153,4.639416676,2604377.8,2599703.3,1219.3,1967.5,absPos,-60.082724757899314,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.542,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.379347682581,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.649,-74.082860201,4.639416507,2604364.3,2599689.8,1220.3,1965.7,absPos,-60.13710446370879,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.757,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.357536273416486,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.863,-74.082860261,4.639416226,2604345.5,2599671.0,1219.7,1962.9,absPos,-60.38795616345546,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:45.970,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.37041209327605,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.077,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.078790648602876,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.185,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.16229029894343,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.292,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.190449732714114,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.398,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.22750490002374,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.505,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.306040836959994,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.613,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.4288244437104,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.721,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.298661593960226,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.826,-74.082860715,4.639414832,2604225.0,2599550.4,1216.8,1950.4,absPos,-60.262255816145355,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:46.934,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.45219205034455,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.041,-74.082860726,4.639414529,2604160.0,2599485.5,1215.2,1947.6,absPos,-60.033692293556285,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.147,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.40511540494776,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.255,-74.082860852,4.639414187,2604136.4,2599461.9,1213.8,1945.6,absPos,-60.10855835078657,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.362,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.32148629968163,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.471,-74.082860797,4.639413895,2604071.8,2599397.3,1212.4,1943.8,absPos,-60.18349075653312,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.577,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19963222988176,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.684,-74.082860836,4.639413464,2604046.3,2599371.8,1211.4,1943.6,absPos,-60.28699884187816,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.789,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.46750689545212,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:47.897,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.34744748779555,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.003,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.36712231234064,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.109,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.255871818813134,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.216,-74.082860782,4.639411952,2603858.5,2599184.0,1211.0,1945.9,absPos,-60.380759573516315,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.323,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.06238971661023,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.432,-74.082860895,4.639411568,2603819.4,2599144.9,1211.3,1947.0,absPos,-60.40853207917108,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.538,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.35110746461036,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.644,-74.082860894,4.63941129,2603778.7,2599104.2,1213.4,1949.3,absPos,-60.24809596353709,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.750,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.325965612585,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.858,-74.082860952,4.639410813,2603730.8,2599056.3,1216.1,1952.0,absPos,-60.22061101173794,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:48.964,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.31719218778431,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.070,-74.082860977,4.639410443,2603680.5,2599005.9,1218.6,1954.5,absPos,-60.2481691508478,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.176,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.09602094086091,357.6,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.283,-74.082860888,4.639410023,2603622.4,2598947.9,1223.1,1959.8,absPos,-60.25340066308593,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.390,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3277119773663,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.496,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.282274987834796,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.603,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.43509652894131,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.708,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.922090681838284,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.816,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.151539740273265,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:49.923,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.242944585587,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.028,-74.082860933,4.639407776,2603354.3,2598679.7,1223.2,1962.0,absPos,-60.198402037121916,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.135,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.40300208634953,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.241,-74.082860915,4.639407007,2603271.2,2598596.7,1223.2,1962.4,absPos,-59.94715941638638,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.348,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.192658536256175,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.453,-74.082860924,4.639406457,2603192.0,2598517.5,1223.3,1963.0,absPos,-60.37536203984358,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.560,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.497081452521755,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.667,-74.082860948,4.639405611,2603103.1,2598428.6,1223.1,1963.2,absPos,-60.17593617635363,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.774,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.321316168233196,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.879,-74.082860943,4.639405133,2603030.0,2598355.5,1223.6,1963.8,absPos,-60.34206946971109,357.7,-12.0,2.0,2.0,30.0
2025-11-12 10:20:50.987,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.290270362311645,357.7,-12.0,2.0,2.0,30.0
