disN,disE,disD
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.474,0.1232,2.2232
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.4708,0.1222,2.2275
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.48729999999999996,0.1479,2.2497
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4924,0.1533,2.2675
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4936,0.1543,2.2767
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4879,0.157,2.2827
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
0.4901,0.1572,2.2826
