R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.621956688372173,88.202,90.0,239.621
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.615730292344168,88.202,90.0,239.988
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.61317431010987,88.202,90.0,239.988
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.61317431010987,88.9536,90.0,239.988
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.60830040461859,88.9536,90.0,239.988
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.60696121199283,88.9536,90.0,239.988
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.671517290615366,88.9536,90.0,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.71756300288718,88.9536,90.0,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.754911790560257,88.9536,90.0,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.78419576200458,88.9536,90.0,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.820197804114933,88.9536,90.0,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.87070575451888,88.9536,90.0,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.902006568189798,87.4208,89.4838,239.3
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.92546354956654,87.4208,89.4838,239.487
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.929323014879284,87.4208,89.4838,239.487
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.956975819377426,87.4208,89.4838,239.487
-6.613099999999999,-5.9282,-0.5015999999999999,relPos,-27.990341410095787,87.4208,89.4838,239.487
-6.6058,-5.939400000000001,-0.5164,relPos,-27.99301988504848,87.4208,89.4838,239.487
-6.6058,-5.939400000000001,-0.5164,relPos,-28.031680227489126,87.4208,89.4838,239.062
-6.6058,-5.939400000000001,-0.5164,relPos,-28.075032335787157,87.4208,89.4838,239.062
-6.6058,-5.939400000000001,-0.5164,relPos,-28.096234087478663,87.6888,89.4861,239.062
-6.6058,-5.939400000000001,-0.5164,relPos,-28.11094593619709,87.6888,89.4861,239.062
-6.6058,-5.939400000000001,-0.5164,relPos,-28.11668736436113,87.6888,89.4861,239.062
-6.6058,-5.939400000000001,-0.5164,relPos,-28.088652413336916,87.6888,89.4861,238.984
-6.6058,-5.939400000000001,-0.5164,relPos,-28.06890001105181,87.6888,89.4861,239.379
-6.6058,-5.939400000000001,-0.5164,relPos,-28.06242397628916,87.6888,89.4861,239.379
-6.6058,-5.939400000000001,-0.5164,relPos,-28.08226391502521,87.6888,89.4861,239.379
-6.6058,-5.939400000000001,-0.5164,relPos,-28.10707457468768,87.6888,89.4861,239.379
-6.6058,-5.939400000000001,-0.5164,relPos,-28.155029135841133,88.3864,90.0,239.379
-6.6058,-5.939400000000001,-0.5164,relPos,-28.234209360122353,88.3864,90.0,238.984
-6.5991,-5.9401,-0.5153,relPos,-28.302560732568637,88.3864,90.0,238.984
-6.5991,-5.9401,-0.5153,relPos,-28.321775921476736,88.3864,90.0,238.984
-6.5991,-5.9401,-0.5153,relPos,-28.343118913129423,88.3864,90.0,238.984
