relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-74.081884617,4.639681819,2579483.5,2574810.0,66.4,47.7,absPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
-30.27,57.06,-88.7,41.8,51.6,47.7,relPos
