relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-85.95,-163.54,-120.62,74.4,70.9,96.4,relPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-74.081904496,4.639676784,2579799.2,2575125.7,102.5,96.4,absPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
-85.96,-163.6,-120.28,74.1,70.8,96.4,relPos
