relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
159.58,259.17,-99.02,10.0,10.0,10.0,relPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
