relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.081874265,4.639676459,2579542.4,2574868.9,96.3,86.6,absPos
-74.081874265,4.639676459,2579542.4,2574868.9,96.3,86.6,absPos
-74.081874265,4.639676459,2579542.4,2574868.9,96.3,86.6,absPos
-74.081874265,4.639676459,2579542.4,2574868.9,96.3,86.6,absPos
-74.081874265,4.639676459,2579542.4,2574868.9,96.3,86.6,absPos
-74.081874265,4.639676459,2579542.4,2574868.9,96.3,86.6,absPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-89.56,171.96,-94.59,59.6,75.6,86.6,relPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-74.081874292,4.639676501,2579538.9,2574865.4,93.1,81.1,absPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
-89.1,171.66,-94.24,58.0,72.9,81.1,relPos
