relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-74.081895555,4.639681013,2579602.7,2574929.2,70.0,51.0,absPos
-39.18,-64.36,-100.63,41.7,56.2,51.0,relPos
-39.18,-64.36,-100.63,41.7,56.2,51.0,relPos
-39.18,-64.36,-100.63,41.7,56.2,51.0,relPos
-39.18,-64.36,-100.63,41.7,56.2,51.0,relPos
-39.18,-64.36,-100.63,41.7,56.2,51.0,relPos
-39.18,-64.36,-100.63,41.7,56.2,51.0,relPos
