XZ,YZ,MAG,PowerRx
358.137,270.0,234.462,-22.509129506911627
358.137,270.0,234.462,-22.468043649001732
358.137,270.0,234.462,-22.47870043770149
358.608,270.0,233.344,-22.515037089207812
358.608,270.0,233.344,-22.485419709058085
358.608,270.0,233.344,-22.511821069575554
358.608,270.0,233.344,-22.536420129725848
358.608,270.0,233.344,-22.476881500418394
358.608,270.0,231.34,-22.49260217859915
358.608,270.0,237.483,-22.47930438420036
358.608,270.0,237.483,-22.493319822539387
358.608,270.0,237.483,-22.48379232350727
358.152,262.875,237.483,-22.51777926002913
358.152,262.875,237.483,-22.494716853011095
358.152,262.875,235.856,-22.469162963992787
358.152,262.875,235.856,-22.542311866087456
358.152,262.875,235.856,-22.526765597737445
358.152,262.875,235.856,-22.511095404607133
358.152,262.875,235.856,-22.48446371972957
358.152,262.875,235.856,-22.47199020620044
359.08,243.435,235.856,-22.54967597191248
359.08,243.435,235.856,-22.53013665269739
359.08,243.435,235.856,-22.522872458502107
359.08,243.435,235.856,-22.524221166574968
359.08,243.435,235.856,-22.518912823322683
359.08,243.435,235.574,-22.510277036069823
359.08,243.435,235.574,-22.471335472474287
359.08,243.435,235.574,-22.477066177028547
358.39,254.055,235.574,-22.519555803936594
358.39,254.055,235.574,-22.504660323254917
358.39,254.055,235.574,-22.47304709930198
358.39,254.055,234.335,-22.48369066014588
358.39,254.055,234.335,-22.512170423588106
358.39,254.055,234.335,-22.537331401863717
358.39,254.055,234.335,-22.460354598804592
358.39,254.055,234.335,-22.55811216259568
358.39,254.055,236.622,-22.54369114589112
358.62,260.538,236.622,-22.51622543642712
358.62,260.538,236.622,-22.490898529733204
358.62,260.538,236.622,-22.531895164420362
358.62,260.538,236.622,-22.483503910304247
358.62,260.538,236.622,-22.513782774717953
358.62,260.538,235.713,-22.530649101134593
358.62,260.538,235.713,-22.51750076745202
358.62,260.538,235.713,-22.51940137153561
358.137,255.964,235.713,-22.563308102252062
358.137,255.964,235.713,-22.554327845939888
358.137,255.964,234.525,-22.543041858235608
358.137,255.964,234.525,-22.52860193261695
358.137,255.964,234.525,-22.535579752679133
358.137,255.964,234.525,-22.47598192908817
358.137,255.964,234.525,-22.472115268889876
358.137,255.964,234.137,-22.47053974213213
358.137,255.964,234.137,-22.526348131030602
359.304,270.0,234.137,-22.514644654149425
359.304,270.0,234.137,-22.54246756929185
359.304,270.0,234.137,-22.529261736953742
359.304,270.0,234.137,-22.54774798569258
359.304,270.0,236.908,-22.56126326557129
359.304,270.0,236.908,-22.56766913595968
359.304,270.0,236.908,-22.498498990642304
359.304,270.0,236.908,-22.524368537409877
358.845,248.199,236.908,-22.516804839769197
358.845,248.199,236.908,-22.474910913200095
358.845,248.199,233.686,-22.526394715250344
358.845,248.199,233.686,-22.52782685845272
358.845,248.199,233.686,-22.516338242544403
358.845,248.199,233.686,-22.530600660399557
358.845,248.199,233.686,-22.497090860025217
358.845,248.199,234.593,-22.529398869366595
358.845,248.199,234.593,-22.501659286107735
358.614,260.538,234.593,-22.526862846557552
358.614,260.538,234.593,-22.5311788154576
358.614,260.538,234.593,-22.512932789073776
358.614,260.538,233.344,-22.533060049767467
358.614,260.538,233.344,-22.45392526622
358.614,260.538,233.344,-22.498277900995433
358.614,260.538,233.344,-22.494522893896537
358.614,260.538,233.344,-22.55063096251792
358.383,254.055,233.344,-22.534039483650382
358.383,254.055,234.335,-22.507413059377885
358.383,254.055,234.335,-22.48494527193072
358.383,254.055,234.335,-22.46571311491174
358.383,254.055,234.335,-22.527203008397485
358.383,254.055,234.335,-22.51915302685159
358.383,254.055,234.09,-22.50235548952938
358.383,254.055,234.09,-22.52203515046903
358.383,261.87,234.09,-22.50186705606543
358.383,261.87,234.09,-22.509758875818825
358.383,261.87,234.09,-22.53457504923514
358.383,261.87,234.09,-22.50560366474406
358.383,261.87,236.459,-22.509061034192626
358.383,261.87,236.459,-22.554909623794384
358.383,261.87,236.459,-22.543677069395052
358.383,261.87,236.459,-22.52730343360904
358.383,261.87,236.459,-22.538760806794937
358.145,262.875,238.65,-22.50755625839747
358.145,262.875,238.65,-22.56216517342173
358.145,262.875,238.65,-22.50589580010515
358.145,262.875,238.65,-22.531737575623566
358.145,262.875,238.65,-22.556341183726726
358.145,262.875,238.65,-22.526775096363444
358.145,262.875,237.363,-22.50783726642373
358.145,262.875,237.363,-22.484768323288673
358.39,270.0,237.363,-22.484768323288673
358.39,270.0,237.363,-22.484768323288673
358.39,270.0,237.363,-22.50682680319531
358.39,270.0,237.363,-22.521224204575883
358.39,270.0,234.525,-22.550768771356914
358.39,270.0,234.525,-22.525892717456067
358.39,270.0,234.525,-22.534574596106054
358.39,270.0,234.525,-22.511991460667087
358.39,270.0,234.525,-22.52521352992649
358.39,270.0,234.525,-22.52685199076733
358.167,255.964,234.335,-22.550993459170986
358.167,255.964,234.335,-22.534180844800243
358.167,255.964,234.335,-22.588044477474213
358.167,255.964,234.335,-22.524580109191923
358.167,255.964,234.335,-22.51709908352172
358.167,255.964,236.004,-22.53196082810675
358.167,255.964,236.004,-22.506662917771557
358.167,255.964,236.004,-22.50947954550505
358.16,270.0,236.004,-22.509943153554914
358.16,270.0,236.004,-22.519694888108724
358.16,270.0,236.004,-22.528993368226025
358.16,270.0,234.652,-22.52234104515828
358.16,270.0,234.652,-22.538718171795537
358.16,270.0,234.652,-22.51976985090593
358.16,270.0,234.652,-22.50706814024294
358.16,270.0,234.652,-22.575590978328975
358.16,270.0,234.652,-22.5736327095389
358.62,296.565,235.098,-22.571933088371306
358.62,296.565,235.098,-22.49369686874897
358.62,296.565,235.098,-22.525410221114374
358.62,296.565,235.098,-22.56315028172963
358.62,296.565,235.098,-22.471580204497748
358.62,296.565,233.354,-22.54795751783774
358.62,296.565,233.354,-22.524240152720914
358.62,296.565,233.354,-22.503995696600168
358.62,296.565,233.354,-22.53972791728581
358.84,258.69,233.354,-22.5117841073111
358.84,258.69,233.354,-22.54166187685329
358.84,258.69,235.713,-22.521902768457764
358.84,258.69,235.713,-22.544734295801206
358.84,258.69,235.713,-22.530760018871284
358.84,258.69,235.713,-22.475477231349995
358.84,258.69,235.713,-22.55691412203953
358.84,258.69,235.713,-22.534883641122825
358.84,258.69,234.917,-22.516363511516357
358.614,251.565,234.917,-22.48737176338313
358.614,251.565,234.917,-22.54493278151321
358.614,251.565,234.917,-22.532639260031296
358.614,251.565,234.917,-22.48774694871603
358.614,251.565,236.464,-22.496933181417237
358.614,251.565,236.464,-22.469856655621705
358.614,251.565,236.464,-22.520491998576105
358.614,251.565,236.464,-22.521649311087877
358.167,270.0,236.464,-22.507829160168285
358.167,270.0,236.464,-22.54442318656528
358.167,270.0,236.31,-22.55869627026052
358.167,270.0,236.31,-22.52388847044058
358.167,270.0,236.31,-22.51316680035586
358.167,270.0,236.31,-22.56262851134812
358.167,270.0,236.31,-22.516450149107847
358.167,270.0,236.31,-22.51042934188235
358.167,270.0,235.692,-22.49192862572954
358.84,258.69,235.692,-22.54544970449977
358.84,258.69,235.692,-22.521972347578348
358.84,258.69,235.692,-22.579607230453146
358.84,258.69,235.692,-22.560826514019613
358.84,258.69,235.692,-22.51302927774717
358.84,258.69,234.525,-22.493406001644225
358.84,258.69,234.525,-22.497459248314897
358.84,258.69,234.525,-22.544946407867386
358.84,258.69,234.525,-22.531407472799824
358.84,270.0,234.525,-22.513139295485736
358.84,270.0,234.525,-22.55347125390429
358.84,270.0,234.525,-22.510387885333305
358.84,270.0,234.525,-22.527773924983336
358.84,270.0,234.525,-22.492337860589476
358.84,270.0,234.525,-22.48632123760177
358.84,270.0,234.525,-22.532348943411723
358.84,270.0,234.525,-22.540636707492748
358.84,270.0,236.16,-22.534107898247704
358.39,261.87,236.16,-22.51898777262191
358.39,261.87,236.16,-22.53071112417291
358.39,261.87,236.16,-22.512942708371245
358.39,261.87,236.16,-22.509760678008213
358.39,261.87,236.16,-22.529738777281906
358.39,261.87,234.917,-22.54332607990683
358.39,261.87,234.917,-22.4915786528223
358.39,261.87,234.917,-22.527264529873158
358.39,261.87,234.917,-22.533465477796657
358.39,261.87,234.917,-22.490220755761307
358.845,281.31,234.917,-22.53238381661344
358.845,281.31,236.31,-22.522045994225554
358.845,281.31,236.31,-22.491418482322207
358.845,281.31,236.31,-22.54824024317538
358.845,281.31,236.31,-22.502088778260585
358.845,281.31,236.31,-22.516908183846542
358.845,281.31,235.196,-22.584031418453137
358.845,281.31,235.196,-22.519286679680373
358.84,300.964,235.196,-22.518126385179325
358.84,300.964,235.196,-22.52094684613821
358.84,300.964,235.196,-22.5659732158433
358.84,300.964,235.196,-22.456077258296222
358.84,300.964,233.022,-22.55078696426967
358.84,300.964,233.022,-22.542074917403532
358.84,300.964,233.022,-22.520928326091653
358.84,300.964,233.022,-22.514829139317563
358.84,300.964,233.022,-22.55878694612317
358.39,261.87,233.022,-22.505495188049306
358.39,261.87,233.022,-22.55017299557901
358.39,261.87,233.022,-22.541108191809393
358.39,261.87,233.022,-22.495525109242017
358.39,261.87,233.022,-22.517172196257892
358.39,261.87,233.022,-22.52940611080249
358.39,261.87,236.768,-22.564668515733214
358.39,261.87,236.768,-22.550189366951038
358.39,261.87,236.768,-22.540531889734183
358.402,254.055,236.768,-22.54962640908483
358.402,254.055,236.768,-22.51614060815708
358.402,254.055,236.768,-22.559691530104505
358.402,254.055,234.652,-22.551778138365176
358.402,254.055,234.652,-22.49051365238153
358.402,254.055,234.652,-22.502076185216083
358.402,254.055,234.652,-22.56604396104933
358.402,254.055,234.652,-22.571498004522628
358.608,230.194,237.232,-22.524118100373794
358.608,230.194,237.232,-22.499296714536705
358.608,230.194,237.232,-22.509179060210556
358.608,230.194,237.232,-22.528909195279322
358.608,230.194,237.232,-22.535054033117646
358.608,230.194,237.232,-22.48857767147419
358.608,230.194,231.18,-22.50956784798479
358.608,230.194,231.18,-22.530246651991334
358.16,270.0,231.18,-22.514716823453135
358.16,270.0,231.18,-22.51656702234717
358.16,270.0,231.18,-22.532104838840127
358.16,270.0,234.782,-22.50900292332404
358.16,270.0,234.782,-22.52997958034603
358.16,270.0,234.782,-22.510496934930497
358.16,270.0,234.782,-22.528067103076538
358.16,270.0,234.782,-22.54166187685329
358.16,270.0,234.782,-22.476014564353164
358.16,270.0,234.782,-22.53241642557488
357.93,303.69,232.079,-22.51794807945846
357.93,303.69,232.079,-22.507637766866306
357.93,303.69,232.079,-22.586014557971478
357.93,303.69,232.079,-22.560199273390676
357.93,303.69,232.079,-22.529232772245503
357.93,303.69,233.893,-22.513246610555218
357.93,303.69,233.893,-22.5492262895404
357.93,303.69,233.893,-22.55487912176756
357.93,303.69,233.893,-22.517689887693795
358.625,251.565,233.893,-22.533221310461542
358.625,251.565,233.893,-22.50536195896986
358.625,251.565,235.84,-22.531819539197926
358.625,251.565,235.84,-22.534365255524257
358.625,251.565,235.84,-22.558693080691782
358.625,251.565,235.84,-22.50659898612375
358.625,251.565,235.84,-22.549088984283404
358.625,251.565,235.84,-22.489944921722618
354.174,217.999,235.305,-22.45088039811684
354.174,217.999,235.305,-22.41381116115331
354.174,217.999,235.305,-22.490806120171246
354.174,217.999,235.305,-22.50491549131287
354.174,217.999,235.305,-22.49607840245361
354.174,217.999,234.782,-22.509045718074283
354.174,217.999,234.782,-22.42749403184909
354.174,217.999,234.782,-22.44780079742693
354.174,217.999,234.782,-22.433318535278225
358.636,288.435,234.782,-22.38448250166705
358.636,288.435,237.232,-22.423631413165133
358.636,288.435,237.232,-22.418635566507888
358.636,288.435,237.232,-22.374398701737725
358.636,288.435,237.232,-22.397081742959713
358.636,288.435,235.713,-22.41287520977358
0.0,0.0,235.713,-22.42418003947015
0.0,0.0,235.713,-22.37856396224206
0.0,0.0,235.713,-22.392986849541998
0.0,0.0,235.713,-22.38811460614435
0.0,0.0,235.713,-22.37951047414616
0.0,0.0,235.713,-22.382657086625663
0.0,0.0,235.574,-22.384475935625304
0.0,0.0,235.574,-22.39006723062131
0.0,0.0,235.574,-22.381802193191863
0.0,0.0,235.574,-22.428283239963992
0.0,0.0,235.574,-22.36461494610846
0.0,0.0,235.574,-22.40241457534969
356.925,274.399,235.574,-22.441515524228123
356.925,274.399,235.376,-22.342875549467877
356.925,274.399,235.376,-22.39070237334048
356.925,274.399,235.376,-22.40706528050248
356.925,274.399,235.376,-22.372690584142564
356.925,274.399,235.376,-22.392662301767125
356.925,274.399,235.376,-22.371828484407953
356.925,274.399,236.31,-22.376247736371223
359.31,315.0,236.31,-22.388912902609434
359.31,315.0,236.31,-22.41020903056222
359.31,315.0,236.31,-22.39173177356261
359.31,315.0,236.31,-22.379106487250535
359.31,315.0,236.31,-22.327331990157763
359.31,315.0,236.31,-22.383163801977606
359.31,315.0,236.31,-22.338152717401872
359.31,315.0,236.31,-22.414175196725886
359.31,315.0,236.31,-22.383297710729074
359.31,315.0,236.31,-22.357740079205705
359.54,213.69,236.31,-22.412249592051218
359.54,213.69,235.438,-22.393483366854664
359.54,213.69,235.438,-22.39612832180919
359.54,213.69,235.438,-22.381578653627024
359.54,213.69,235.438,-22.403662190634208
359.54,213.69,235.438,-22.380619445180336
359.54,213.69,235.438,-22.377161405493055
359.54,213.69,235.856,-22.404337582246203
359.54,213.69,235.856,-22.426134365942026
357.219,255.964,235.856,-22.377190247533193
357.219,255.964,235.856,-22.347385208927115
357.219,255.964,235.856,-22.338347179870457
357.219,255.964,235.856,-22.359628603686655
357.219,255.964,235.376,-22.392825449779117
357.219,255.964,235.376,-22.403462583274425
357.219,255.964,235.376,-22.356924438379234
357.219,255.964,235.376,-22.360199674161816
359.08,255.964,235.376,-22.37153039049624
359.08,255.964,235.408,-22.417824730587284
359.08,255.964,235.408,-22.409298068473245
359.08,255.964,235.408,-22.43619606546188
359.08,255.964,235.408,-22.39385140527503
359.08,255.964,235.408,-22.37412968977669
359.08,255.964,237.232,-22.381941309727424
359.08,255.964,237.232,-22.339109522070384
359.08,255.964,237.232,-22.393220188064102
358.854,248.199,237.232,-22.350746639976503
358.854,248.199,237.232,-22.362393248028024
358.854,248.199,237.232,-22.392946499038942
358.854,248.199,237.043,-22.422924308705568
358.854,248.199,237.043,-22.389350669715427
358.854,248.199,237.043,-22.371598911004572
358.854,248.199,237.043,-22.409328885720754
358.854,248.199,237.043,-22.346805839896927
357.682,270.0,236.612,-22.349857183705396
357.682,270.0,236.612,-22.429003600453562
357.682,270.0,236.612,-22.399777211600423
357.682,270.0,236.612,-22.39947587545496
357.682,270.0,236.612,-22.357236321342782
357.682,270.0,236.612,-22.38205243116785
357.682,270.0,235.713,-22.38798273923679
357.682,270.0,235.713,-22.402407542593735
357.682,270.0,235.713,-22.34111217403417
359.307,288.435,235.713,-22.407312577968984
359.307,288.435,235.713,-22.39722705710523
359.307,288.435,235.713,-22.362347954634757
359.307,288.435,235.235,-22.387859199786657
359.307,288.435,235.235,-22.399910315709725
359.307,288.435,235.235,-22.364231513138325
359.307,288.435,235.235,-22.40211129809297
359.307,288.435,235.235,-22.38343074834858
358.152,255.964,235.098,-22.400125575212737
358.152,255.964,235.098,-22.339013355621987
358.152,255.964,235.098,-22.409976538751636
358.152,255.964,235.098,-22.380020320771003
358.152,255.964,235.098,-22.34625865667811
358.152,255.964,236.908,-22.41777620875517
358.152,255.964,236.908,-22.3664349714768
358.152,255.964,236.908,-22.37185336286298
358.16,255.964,236.908,-22.344567641110924
358.16,255.964,236.908,-22.386064769387097
358.16,255.964,236.908,-22.38527750381598
358.16,255.964,236.014,-22.38500343928148
358.16,255.964,236.014,-22.423505088743966
358.16,255.964,236.014,-22.416844694689743
358.16,255.964,236.014,-22.421777551440776
358.16,255.964,236.014,-22.394846888321837
358.16,255.964,235.713,-22.432648802194063
358.845,248.199,235.713,-22.35804418930836
358.845,248.199,235.713,-22.412558865041625
358.845,248.199,235.713,-22.35389116396428
358.845,248.199,235.713,-22.329178809920563
358.845,248.199,235.713,-22.375468800636447
358.845,248.199,234.211,-22.3711668570928
358.845,248.199,234.211,-22.38395593664414
358.845,248.199,234.211,-22.36895096525405
358.137,270.0,234.211,-22.36449119813202
358.137,270.0,234.211,-22.371054268284865
358.137,270.0,236.16,-22.38230005846328
358.137,270.0,236.16,-22.440637437735944
358.137,270.0,236.16,-22.425077780454878
358.137,270.0,236.16,-22.3941348029527
358.137,270.0,236.16,-22.414955375720233
358.137,270.0,236.16,-22.4059121449831
358.137,270.0,235.548,-22.366138555200163
359.072,296.565,235.548,-22.441506210258005
359.072,296.565,235.548,-22.396688848392632
359.072,296.565,235.548,-22.37614593817952
359.072,296.565,235.548,-22.353354387217852
359.072,296.565,235.548,-22.362926351923818
359.072,296.565,234.211,-22.378606365059035
359.072,296.565,234.211,-22.37133400012459
359.072,296.565,234.211,-22.358813913606355
359.072,296.565,234.211,-22.383345848870878
358.39,270.0,234.211,-22.383473636344572
358.39,270.0,235.574,-22.36292199623469
358.39,270.0,235.574,-22.41131045351729
358.39,270.0,235.574,-22.374277294925932
358.39,270.0,235.574,-22.373848031148764
358.39,270.0,235.574,-22.403910173789093
358.39,270.0,235.574,-22.435172459446445
358.39,270.0,235.408,-22.419612917622473
358.39,270.0,235.408,-22.42937554604175
358.363,254.055,235.408,-22.402186016610372
358.363,254.055,235.408,-22.400925643331338
358.363,254.055,235.408,-22.406355588568804
358.363,254.055,235.408,-22.373713976791546
358.363,254.055,236.31,-22.350906483459227
358.363,254.055,236.31,-22.4009788106859
358.363,254.055,236.31,-22.34414694168251
358.363,254.055,236.31,-22.400836007281654
358.603,260.538,236.31,-22.41141351977678
358.603,260.538,236.768,-22.366557902985257
358.603,260.538,236.768,-22.425198848311283
358.603,260.538,236.768,-22.390455581525877
358.603,260.538,236.768,-22.43030178917643
358.603,260.538,236.768,-22.45446883608201
358.603,260.538,235.856,-22.384121821812
358.603,260.538,235.856,-22.402019879537928
358.145,270.0,235.856,-22.4155434676641
358.145,270.0,235.856,-22.37384628448558
358.145,270.0,235.856,-22.336966208593978
358.145,270.0,235.856,-22.40866064073883
358.145,270.0,233.236,-22.360391208514958
358.145,270.0,233.236,-22.343934438906526
358.145,270.0,233.236,-22.341875435249634
358.145,270.0,233.236,-22.38231143390792
358.145,270.0,233.236,-22.377645190504715
358.845,270.0,233.236,-22.357607826234535
358.845,270.0,235.271,-22.348843738305924
358.845,270.0,235.271,-22.344560267677295
358.845,270.0,235.271,-22.38705233704648
358.845,270.0,235.271,-22.38705233704648
358.845,270.0,235.271,-22.38705233704648
358.845,270.0,235.271,-22.398628205146927
358.845,270.0,235.856,-22.39376016042285
358.845,270.0,235.856,-22.390368791290214
358.854,291.801,235.856,-22.38387759202635
358.854,291.801,235.856,-22.392528103964256
358.854,291.801,235.856,-22.401343969359925
358.854,291.801,235.856,-22.43909589413173
358.854,291.801,235.856,-22.349576660580006
358.854,291.801,235.856,-22.432679342962256
358.854,291.801,235.856,-22.40294558131575
358.854,291.801,235.856,-22.414231171003586
358.854,291.801,235.856,-22.482603414082934
358.608,270.0,232.8,-22.372866080596275
358.608,270.0,232.8,-22.397041354393046
358.608,270.0,232.8,-22.392088700961622
358.608,270.0,232.8,-22.400058360385557
358.608,270.0,232.8,-22.412787089148463
358.608,270.0,232.8,-22.392370229504962
358.608,270.0,234.525,-22.42244958423655
358.608,270.0,234.525,-22.378706472320946
358.608,270.0,234.525,-22.418429534547762
357.922,257.471,234.525,-22.363526607666863
357.922,257.471,234.525,-22.442706102768174
357.922,257.471,234.525,-22.409531404501877
357.922,257.471,235.548,-22.39334738915487
357.922,257.471,235.548,-22.42618828476733
357.922,257.471,235.548,-22.419640277793512
357.922,257.471,235.548,-22.395266384505742
357.922,257.471,235.548,-22.41825086378073
358.62,270.0,237.7,-22.400678709274246
358.62,270.0,237.7,-22.36032155868191
358.62,270.0,237.7,-22.362658049626752
358.62,270.0,237.7,-22.41341366563406
358.62,270.0,237.7,-22.363688664803895
358.62,270.0,237.7,-22.375452637998123
358.62,270.0,234.964,-22.37701719816544
358.62,270.0,234.964,-22.389851154240393
358.62,270.0,234.964,-22.39236277446406
358.62,270.0,234.964,-22.413277503140353
358.614,251.565,234.964,-22.392280769858797
358.614,251.565,234.964,-22.388899318950656
358.614,251.565,234.525,-22.372844688857963
358.614,251.565,234.525,-22.3903091787998
358.614,251.565,234.525,-22.373849341146613
358.614,251.565,234.525,-22.3943668869603
358.614,251.565,234.525,-22.368417993599397
358.614,251.565,234.525,-22.354080246878063
358.402,234.462,235.098,-22.421850843000914
358.402,234.462,235.098,-22.379617160940718
358.402,234.462,235.098,-22.41716443907126
358.402,234.462,235.098,-22.41010863484446
358.402,234.462,235.098,-22.420145589359116
358.402,234.462,236.464,-22.36262930393515
358.402,234.462,236.464,-22.39323685558113
358.402,234.462,236.464,-22.360028171023014
358.402,234.462,236.464,-22.376743217434317
358.396,261.87,236.464,-22.39214219875073
358.396,261.87,234.525,-22.359147691756064
358.396,261.87,234.525,-22.42348874634252
358.396,261.87,234.525,-22.36287321281489
358.396,261.87,234.525,-22.384140642956865
358.396,261.87,234.525,-22.41887911153728
358.396,261.87,234.525,-22.38099951657379
358.396,261.87,235.271,-22.400885219001466
358.84,258.69,235.271,-22.414595241785527
358.84,258.69,235.271,-22.419129288858258
358.84,258.69,235.271,-22.383071906203845
358.84,258.69,235.271,-22.398807387981023
358.84,258.69,235.271,-22.398203992907316
358.84,258.69,236.004,-22.37275432084049
358.84,258.69,236.004,-22.34958143713793
358.84,258.69,236.004,-22.410512873848482
358.84,258.69,236.004,-22.364688150796677
357.47,259.695,236.004,-22.383261826279593
357.47,259.695,235.521,-22.398458690937645
357.47,259.695,235.521,-22.361021154928377
357.47,259.695,235.521,-22.386831592902286
357.47,259.695,235.521,-22.352790299835746
357.47,259.695,235.521,-22.465166352183388
357.47,259.695,235.521,-22.389514569854803
357.47,259.695,233.973,-22.452478154115166
358.39,254.055,233.973,-22.373012333058526
358.62,260.538,233.973,-22.404541627454154
358.62,260.538,233.973,-22.38181094252819
358.62,260.538,233.973,-22.386868382813823
358.62,260.538,234.917,-22.386029299959404
358.62,260.538,234.917,-22.379715979735973
358.62,260.538,234.917,-22.399708245069053
358.62,260.538,234.917,-22.387369895425792
358.62,260.538,234.917,-22.377420116699668
357.682,258.69,234.917,-22.371107507589954
357.682,258.69,232.8,-22.384746027003423
357.682,258.69,232.8,-22.370065095985076
357.682,258.69,232.8,-22.4147384983417
357.682,258.69,232.8,-22.40005396729582
357.682,258.69,232.8,-22.33624406923118
357.682,258.69,232.8,-22.383491579407337
357.682,258.69,236.004,-22.402722269571633
357.682,258.69,236.004,-22.376107054521487
357.913,263.66,236.004,-22.420090421482023
