XZ,YZ,MAG,PowerRx
89.7258,87.8079,140.297,-47.2747417025886
89.7258,87.8079,140.297,-47.326149258791446
89.7258,87.8079,140.297,-47.22386389701234
89.7258,87.8079,140.297,-47.29475519718935
89.7258,87.8079,139.844,-47.30175079708935
89.7258,87.8079,139.844,-47.23246227454443
90.269,88.1177,139.844,-47.250124405549144
90.269,88.1177,139.844,-47.26215419832666
90.269,88.1177,139.844,-47.232310862247374
90.269,88.1177,139.888,-47.196268704801525
90.269,88.1177,139.888,-47.21361837889506
90.269,88.1177,139.888,-47.294716002270185
90.269,88.1177,139.888,-47.303189798456
90.269,88.1177,139.888,-47.26171631035062
90.2728,87.8183,139.888,-47.31196650766563
90.2728,87.8183,139.686,-47.24163150662454
90.2728,87.8183,139.686,-47.23441857837556
90.2728,87.8183,139.686,-47.16976756344267
90.2728,87.8183,139.686,-47.12989998157903
90.2728,87.8183,139.686,-47.13676606655348
90.2728,87.8183,139.748,-47.20351963386452
90.2728,87.8183,139.748,-47.32819306813248
89.7322,87.3246,139.748,-47.2669988809522
89.7322,87.3246,139.748,-47.3029027029572
89.7322,87.3246,139.748,-47.3273666236453
89.7322,87.3246,139.37,-47.20763864993047
89.7322,87.3246,139.37,-47.153953795126
89.7322,87.3246,139.37,-47.254355576109276
89.7322,87.3246,139.37,-47.21266064261307
89.7322,87.3246,139.37,-47.26809870129122
90.0,87.5691,139.37,-47.18928316223141
90.0,87.5691,139.37,-47.25386154343464
90.0,87.5691,139.37,-47.20974559022844
90.0,87.5691,139.37,-47.243922000297864
90.0,87.5691,139.37,-47.269886799824626
90.0,87.5691,139.37,-47.26771100849629
90.0,87.5691,139.37,-47.27670000610352
90.0,87.5691,139.37,-47.1999799769403
90.0,87.5691,139.37,-47.227169893669895
90.0,87.5691,139.37,-47.21886927786328
90.5232,87.6467,139.37,-47.24658717120492
90.5232,87.6467,139.37,-47.21449677104577
90.5232,87.6467,139.37,-47.25541834348906
90.5232,87.6467,139.921,-47.22286482613121
90.5232,87.6467,139.921,-47.266792054258
90.5232,87.6467,139.921,-47.30169456261672
90.5232,87.6467,139.921,-47.235406726619885
90.5232,87.6467,139.921,-47.335059676430575
90.2728,88.3634,140.02,-47.31653173050123
90.2728,88.3634,140.02,-47.29500308676306
90.2728,88.3634,140.02,-47.26717834924595
90.2728,88.3634,140.02,-47.40082763579852
90.2728,88.3634,140.02,-47.309311410616594
90.2728,88.3634,140.02,-47.301327995360715
90.2728,88.3634,140.194,-47.30298813974499
90.2728,88.3634,140.194,-47.327547003019134
90.269,88.3864,140.194,-47.307597317976835
90.269,88.3864,140.194,-47.440313219355104
90.269,88.3864,140.194,-47.25806432051737
90.269,88.3864,139.921,-47.29762268227298
90.269,88.3864,139.921,-47.291241507408685
90.269,88.3864,139.921,-47.38962380837919
90.269,88.3864,139.921,-47.37273321382078
90.269,88.3864,139.921,-47.27107716751245
89.2006,88.1352,139.921,-47.28658594086728
89.2006,88.1352,139.544,-47.28658594086728
89.2006,88.1352,139.544,-47.28898384813281
89.2006,88.1352,139.544,-47.28316416341546
89.2006,88.1352,139.544,-47.21005438244924
89.2006,88.1352,139.544,-47.220238639616255
89.2006,88.1352,140.059,-47.36661369623953
89.2006,88.1352,140.059,-47.3493980863871
90.2728,88.3634,140.059,-47.316712192759496
90.2728,88.3634,140.059,-47.34063514161563
90.2728,88.3634,140.059,-47.390942492998406
90.2728,88.3634,139.574,-47.41310754087969
90.2728,88.3634,139.574,-47.441637251916625
90.2728,88.3634,139.574,-47.36127989753028
90.2728,88.3634,139.574,-47.38522828833824
90.2728,88.3634,139.574,-47.35402137204169
89.7258,87.8079,139.655,-47.37721461467231
89.7258,87.8079,139.655,-47.303350070741416
89.7258,87.8079,139.655,-47.35491224865794
89.7258,87.8079,139.655,-47.389696892713744
89.7258,87.8079,139.655,-47.337361212552665
89.7258,87.8079,139.655,-47.3306639995489
89.7258,87.8079,140.467,-47.287137905414866
89.7258,87.8079,140.467,-47.27925316455162
90.0,87.3246,140.467,-47.31773122657735
90.0,87.3246,140.467,-47.26637237896082
90.0,87.3246,140.467,-47.38489164513874
90.0,87.3246,140.467,-47.35446061205508
90.0,87.3246,140.467,-47.31575939417589
90.0,87.3246,140.467,-47.311055155157064
90.0,87.3246,140.467,-47.31138718647793
90.0,87.3246,140.467,-47.319920775057795
90.0,87.3246,140.467,-47.28662717717312
89.7258,87.2607,140.126,-47.28897432686224
89.7258,87.2607,140.126,-47.2394580549163
89.7258,87.2607,140.126,-47.31739311936433
89.7258,87.2607,140.126,-47.318752363652095
89.7258,87.2607,140.126,-47.39723334333234
89.7258,87.2607,140.126,-47.25968961663181
89.7258,87.2607,139.888,-47.36256821357378
89.7258,87.2607,139.888,-47.32815730654288
90.2702,88.1088,139.888,-47.317018303707854
90.2702,88.1088,139.888,-47.346693479543646
90.2702,88.1088,139.888,-47.35036580528085
90.2702,88.1088,139.018,-47.331481723973056
90.2702,88.1088,139.018,-47.38942865216466
90.2702,88.1088,139.018,-47.32293234149079
90.2702,88.1088,139.018,-47.312903847634374
90.2702,88.1088,139.018,-47.3803283111003
90.0,87.603,139.574,-47.352560601064
90.0,87.603,139.574,-47.30035151782488
90.0,87.603,139.574,-47.33416831931646
90.0,87.603,139.574,-47.34685616947325
90.0,87.603,139.574,-47.32438237918022
90.0,87.603,139.574,-47.3504307209727
90.0,87.603,139.779,-47.47249686728129
90.0,87.603,139.779,-47.453622288987695
90.0,87.603,139.779,-47.46981957773198
89.4543,88.3634,139.779,-47.42255645160248
89.4543,88.3634,139.779,-47.39378643172582
89.4543,88.3634,139.779,-47.404064229602994
89.4543,88.3634,139.779,-47.36836983112969
89.4543,88.3634,139.779,-47.36849104436839
89.4543,88.3634,139.779,-47.33542081499823
89.4543,88.3634,139.779,-47.37359179982897
89.4543,88.3634,139.779,-47.47741803860091
90.0,88.0817,139.166,-47.35675203876979
90.0,88.0817,139.166,-47.37161115973603
90.0,88.0817,139.166,-47.31000818658649
90.0,88.0817,139.166,-47.35813736441748
90.0,88.0817,139.166,-47.31817000651954
90.0,88.0817,139.166,-47.326130586116804
90.0,88.0817,139.399,-47.40501106752695
90.0,88.0817,139.399,-47.34277575296417
90.0,88.0817,139.399,-47.335445408798186
90.0,87.8286,139.399,-47.382323740652616
90.0,87.8286,139.399,-47.385874067367155
90.0,87.8286,139.399,-47.30358252913586
90.0,87.8286,139.574,-47.29419114223543
90.0,87.8286,139.574,-47.29042100589044
90.0,87.8286,139.574,-47.25257490852574
90.0,87.8286,139.574,-47.2309760518975
90.0,87.8286,139.574,-47.30918067792434
90.0,87.8286,139.574,-47.30617570823625
90.2664,88.1352,139.986,-47.3468167695406
90.2664,88.1352,139.986,-47.3161474081455
90.2664,88.1352,139.986,-47.358021814161404
90.2664,88.1352,139.986,-47.349727698125506
90.2664,88.1352,139.986,-47.36214267736375
90.2664,88.1352,139.986,-47.36965216923848
90.2664,88.1352,139.748,-47.354347844487954
90.2664,88.1352,139.748,-47.278677926580826
89.7335,87.869,139.748,-47.337938659557935
89.7335,87.869,139.748,-47.36286466103535
89.7335,87.869,139.748,-47.29374153963179
89.7335,87.869,140.265,-47.38624486580777
89.7335,87.869,140.265,-47.417946851505036
89.7335,87.869,140.265,-47.32635679763743
89.7335,87.869,140.265,-47.376657560028335
89.7335,87.869,140.265,-47.358399916776925
90.0,87.869,140.265,-47.36465857293822
90.0,87.869,140.919,-47.36560735598218
90.0,87.869,140.919,-47.32123471446638
90.0,87.869,140.919,-47.33956282326705
90.0,87.869,140.919,-47.40272064991092
90.0,87.869,140.919,-47.320234304777706
90.0,87.869,140.919,-47.32070291007933
90.0,87.869,139.635,-47.33179528815302
90.0,87.869,139.635,-47.3674815760114
90.0,87.869,139.635,-47.395419694234306
90.0,88.1177,139.635,-47.342505575121045
90.0,88.1177,139.635,-47.38802654616373
90.0,88.1177,139.635,-47.42796991104474
90.0,88.1177,140.16,-47.387326880294076
90.0,88.1177,140.16,-47.37508906859958
90.0,88.1177,140.16,-47.428737882721364
90.0,88.1177,140.16,-47.450086432598944
90.0,88.1177,140.16,-47.45840082988268
90.0,88.1177,140.16,-47.40183239944399
90.0,87.869,140.092,-47.47488098040666
90.0,87.869,140.092,-47.38486893280231
90.0,87.869,140.092,-47.39104890402131
90.0,87.869,140.092,-47.4216025089879
90.0,87.869,140.092,-47.3913676111563
90.0,87.869,140.092,-47.40490621529815
90.0,87.869,140.092,-47.41065128287211
90.0,87.869,139.458,-47.319566250026234
90.0,87.869,139.458,-47.405539713432
89.4594,87.0297,139.458,-47.393588650022885
89.4594,87.0297,139.458,-47.384525017653196
89.4594,87.0297,139.458,-47.43103933360934
89.4594,87.0297,139.458,-47.46772512280945
89.4594,87.0297,140.919,-47.5116735883504
89.4594,87.0297,140.919,-47.41542686159775
89.4594,87.0297,140.919,-47.41542686159775
89.4594,87.0297,140.919,-47.39321018055878
90.0,88.1088,140.919,-47.380393676205294
90.0,88.1088,140.16,-47.337666375303755
90.0,88.1088,140.16,-47.383425591156566
90.0,88.1088,140.16,-47.439056665669945
90.0,88.1088,140.16,-47.43473994766791
90.0,88.1088,140.16,-47.38093392135066
90.0,88.1088,140.16,-47.40660344836368
90.0,88.1088,139.341,-47.43874867519384
90.0,88.1088,139.341,-47.408922831804645
90.0,88.1088,139.341,-47.40263268546434
90.269,88.3864,139.341,-47.43388778337497
90.269,88.3864,139.341,-47.36844740721273
90.269,88.3864,139.341,-47.37421804905945
90.269,88.3864,140.16,-47.3848829928061
90.269,88.3864,140.16,-47.37683568019601
90.269,88.3864,140.16,-47.38560227680204
90.269,88.3864,140.16,-47.378594604236
90.269,88.3864,140.16,-47.33180063015801
89.7271,88.3634,140.16,-47.405363943752334
89.7271,88.3634,139.399,-47.44992394630869
89.7271,88.3634,139.399,-47.481314872001875
89.7271,88.3634,139.399,-47.424003582731594
89.7271,88.3634,139.399,-47.44990830183468
89.7271,88.3634,139.399,-47.428409593715244
89.7271,88.3634,139.485,-47.40128900569158
89.7271,88.3634,139.485,-47.53433300533776
90.5457,88.0908,139.485,-47.40436080723131
90.5457,88.0908,139.485,-47.4341650739418
90.5457,88.0908,139.485,-47.40977038303777
90.5457,88.0908,139.399,-47.436876563060366
90.5457,88.0908,139.399,-47.431485066496634
90.5457,88.0908,139.399,-47.40335220007202
90.5457,88.0908,139.399,-47.38723489857886
90.5457,88.0908,139.399,-47.36918013857163
89.7322,86.7905,138.991,-47.44784015946519
89.7322,86.7905,138.991,-47.44714505453551
89.7322,86.7905,138.991,-47.3705707823624
89.7322,86.7905,138.991,-47.40804472893309
89.7322,86.7905,138.991,-47.38491597991673
89.7322,86.7905,138.991,-47.44923427065253
89.7322,86.7905,138.66,-47.36009654351968
89.7322,86.7905,138.66,-47.37992533804957
90.5354,88.6615,138.66,-47.37992533804957
90.5354,88.6615,138.66,-47.37992533804957
90.5354,88.6615,138.66,-47.37992533804957
90.5354,88.6615,139.667,-47.3311988946144
90.5354,88.6615,139.667,-47.38970826149854
90.5354,88.6615,139.667,-47.38346370283496
90.5354,88.6615,139.667,-47.372819765835
90.5354,88.6615,139.667,-47.37668157883694
89.7297,87.0297,138.991,-47.31955479703296
89.7297,87.0297,138.991,-47.34224478509809
89.7297,87.0297,138.991,-47.33122159506343
89.7297,87.0297,138.991,-47.417370110003844
89.7297,87.0297,138.991,-47.40702521055737
89.7297,87.0297,138.991,-47.45047977340035
89.7297,87.0297,139.921,-47.44095765561471
89.7297,87.0297,139.921,-47.36479287034153
89.1968,88.1265,139.921,-47.35665049426541
89.1968,88.1265,139.921,-47.43832026254353
89.1968,88.1265,139.921,-47.44163341673384
89.1968,88.1265,139.544,-47.35953737910049
89.1968,88.1265,139.544,-47.39613909907449
89.1968,88.1265,139.544,-47.39098067069908
89.1968,88.1265,139.544,-47.39349111715673
89.1968,88.1265,139.544,-47.432753920287894
90.0,88.1265,139.748,-47.35339856505034
90.0,88.1265,139.748,-47.39375418998443
90.0,88.1265,139.748,-47.40600511635009
90.0,88.1265,139.748,-47.432834295334715
90.0,88.1265,139.748,-47.33252052543541
90.0,88.1265,139.748,-47.34854587842361
90.0,88.1265,139.341,-47.34940452282924
90.0,88.1265,139.341,-47.318396868874615
90.0,88.1265,139.341,-47.33329237503651
89.4645,87.8591,139.341,-47.41611554631732
89.4645,87.8591,139.341,-47.40871973774163
89.4645,87.8591,139.341,-47.40064201609185
89.4645,87.8591,139.748,-47.42121531934345
89.4645,87.8591,139.748,-47.42668661994965
89.4645,87.8591,139.748,-47.44685760877117
89.4645,87.8591,139.748,-47.500076384453756
89.4645,87.8591,139.748,-47.49098500177535
90.0,88.394,139.399,-47.48483862676955
90.0,88.394,139.399,-47.42694461291711
90.0,88.394,139.399,-47.34619928260323
90.0,88.394,139.399,-47.30999915063726
90.0,88.394,139.399,-47.34901406260276
90.0,88.394,139.399,-47.359691679781584
90.0,88.394,139.748,-47.33550261665425
90.0,88.394,139.748,-47.35505725491172
90.0,88.394,139.748,-47.378122950498486
89.4594,87.2993,139.748,-47.36862734596217
89.4594,87.2993,139.748,-47.32227240008925
89.4594,87.2993,139.748,-47.36988523982851
89.4594,87.2993,139.811,-47.30389939315063
89.4594,87.2993,139.811,-47.30530963878296
89.4594,87.2993,139.811,-47.36668962543045
89.4594,87.2993,139.811,-47.44496856514499
89.4594,87.2993,139.811,-47.410833522802434
90.0,88.1177,139.112,-47.361184969942194
90.0,88.1177,139.112,-47.30106330105181
90.0,88.1177,139.112,-47.43689024516296
90.0,88.1177,139.112,-47.37541146295506
90.0,88.1177,139.112,-47.36057807403502
90.0,88.1177,139.112,-47.428164895257694
90.0,88.1177,140.297,-47.35557663184962
90.0,88.1177,140.297,-47.41716961696501
90.0,88.1177,140.297,-47.38024674115082
90.0,87.8079,140.297,-47.42260472699605
90.0,87.8079,140.297,-47.426697539976274
90.0,87.8079,140.297,-47.35301069807109
90.0,87.8079,139.888,-47.43434064576207
90.0,87.8079,139.888,-47.427744898127685
90.0,87.8079,139.888,-47.412206007917284
90.0,87.8079,139.888,-47.400756534914976
90.0,87.8079,139.888,-47.4323023167325
90.0,87.8079,139.888,-47.358958397203054
90.0,87.5691,139.888,-47.40488068171898
90.0,87.5691,138.789,-47.416088040405214
90.0,87.5691,138.789,-47.409512592493286
90.0,87.5691,138.789,-47.39265350839112
90.0,87.5691,138.789,-47.4179038043834
90.0,87.5691,138.789,-47.402441016019985
90.0,87.5691,138.789,-47.365252042735705
90.0,87.5691,139.717,-47.43561306986759
90.0,87.5691,139.717,-47.383027195476615
89.7322,87.8591,139.717,-47.40592713818578
89.7322,87.8591,139.717,-47.37233957221687
89.7322,87.8591,139.717,-47.34752655916151
89.7322,87.8591,139.953,-47.44197859674897
89.7322,87.8591,139.953,-47.43534006355092
89.7322,87.8591,139.953,-47.39101749489855
89.7322,87.8591,139.953,-47.40901092374899
89.7322,87.8591,139.953,-47.45139834780426
90.0,88.1088,139.953,-47.50214733545083
90.0,88.1088,139.953,-47.47064931410656
90.0,88.1088,139.953,-47.37279199350542
90.0,88.1088,139.953,-47.39392650996952
90.0,88.1088,139.953,-47.430010305367134
90.0,88.1088,139.953,-47.44568772527518
90.0,88.1088,139.921,-47.512214265624706
90.0,88.1088,139.921,-47.53177927087872
90.0,88.1088,139.921,-47.46887284060499
90.0,88.1088,139.921,-47.4523605061185
90.0,88.1088,139.921,-47.437568110492265
90.0,88.1088,139.921,-47.45120616135494
90.0,88.1088,139.921,-47.467606619756125
90.0,88.1088,139.341,-47.52439230811197
90.0,88.1088,139.341,-47.42906728914508
90.0,88.1088,139.341,-47.48522018577176
90.0,88.1088,139.341,-47.42254908760657
90.0,88.1088,139.341,-47.46577271500964
90.0,87.8591,139.341,-47.438486147667774
90.0,87.8591,139.779,-47.48760465112221
90.0,87.8591,139.779,-47.483611169408135
90.0,87.8591,139.779,-47.43934195277862
90.0,87.8591,139.779,-47.393843058556875
90.0,87.8591,139.779,-47.39636736017783
90.0,87.8591,139.779,-47.43907199732212
90.0,87.8591,139.194,-47.40759514374319
90.0,87.8591,139.194,-47.4140334873012
89.7284,87.8286,139.194,-47.45746895081869
89.7284,87.8286,139.194,-47.37729504803856
89.7284,87.8286,139.194,-47.436405651362776
89.7284,87.8286,139.811,-47.361052935302354
89.7284,87.8286,139.811,-47.458076890556775
89.7284,87.8286,139.811,-47.41393059461588
89.7284,87.8286,139.811,-47.460697697128104
89.7284,87.8286,139.811,-47.431609147432745
90.5305,87.8789,139.811,-47.44266465498828
90.5305,87.8789,139.811,-47.47203311216923
90.5305,87.8789,139.811,-47.43437291674422
90.5305,87.8789,139.811,-47.47544801739154
90.5305,87.8789,139.811,-47.453511312099515
90.5305,87.8789,139.811,-47.504065310706494
90.5305,87.8789,139.458,-47.44199859611446
90.5305,87.8789,139.458,-47.38461288646504
90.0,86.9872,139.458,-47.48210864965039
90.0,86.9872,139.458,-47.449221647287956
90.0,86.9872,139.458,-47.52963879375041
90.0,86.9872,139.37,-47.47414896619237
90.0,86.9872,139.37,-47.46938064540026
90.0,86.9872,139.37,-47.474779948481256
90.0,86.9872,139.37,-47.42602327982826
90.0,86.9872,139.37,-47.39995659451139
90.0,86.9872,139.37,-47.50097329576963
89.441,88.3235,139.37,-47.46425955531679
89.441,88.3235,139.485,-47.53317009778676
89.441,88.3235,139.485,-47.51350581568646
89.441,88.3235,139.485,-47.52472346590176
89.441,88.3235,139.485,-47.55025099604913
89.441,88.3235,139.485,-47.50744487480166
89.441,88.3235,139.544,-47.55850938897092
89.441,88.3235,139.544,-47.61604225344698
89.441,88.3235,139.544,-47.59305148471824
90.5906,87.6386,139.544,-47.58469295187925
90.5906,87.6386,139.544,-47.632583150634964
90.5906,87.6386,139.544,-47.65018479883225
90.5906,87.6386,139.986,-47.60146279866592
90.5906,87.6386,139.986,-47.605973862913935
90.5906,87.6386,139.986,-47.6269721747165
90.5906,87.6386,139.986,-47.53305595040267
90.528,86.3086,139.986,-47.5238891976372
89.4719,86.3086,139.604,-47.60277150295619
89.4719,86.3086,139.604,-47.517936706442505
89.4719,86.3086,139.604,-47.4548363525644
89.4719,86.3086,139.604,-47.11960132424397
89.4719,86.3086,139.604,-46.70138940776181
89.4719,86.3086,141.298,-46.351112064382896
89.4719,86.3086,141.298,-46.089956717487965
92.1409,85.9905,141.298,-45.837496014786964
92.1409,85.9905,141.298,-45.77426994076143
92.1409,85.9905,141.298,-45.77426994076143
92.1409,85.9905,139.857,-45.77426994076143
92.1409,85.9905,139.857,-45.77426994076143
92.1409,85.9905,139.857,-46.01906536870431
92.1409,85.9905,139.857,-46.75771186822307
92.1409,85.9905,139.857,-46.75771186822307
90.0,88.1352,139.857,-47.29393058947258
90.0,88.1352,139.953,-47.48722897289446
90.0,88.1352,139.953,-47.586550587416895
90.0,88.1352,139.953,-47.755277385058534
