XZ,YZ,MAG,PowerRx
90.0,87.8286,165.279,-41.9354016301246
90.0,87.8286,165.279,-41.948285970506646
90.0,87.8286,165.279,-41.99934421709458
90.0,87.8286,165.279,-42.000142025552364
90.269,87.5805,164.629,-42.097881898910956
90.269,87.5805,164.629,-41.986821041850476
90.269,87.5805,164.629,-41.94968640758451
90.269,87.5805,164.629,-42.023564005695704
90.269,87.5805,164.629,-42.02149685138515
90.269,87.5805,164.629,-42.04792341911392
90.269,87.5805,164.265,-42.10131966360312
90.269,87.5805,164.265,-42.07601435985364
89.7297,87.8389,164.265,-42.13875310116428
89.7297,87.8389,164.265,-42.08467118266101
89.7297,87.8389,164.265,-42.05457206248716
89.7297,87.8389,165.646,-42.07582865844644
89.7297,87.8389,165.646,-42.07582865844644
89.7297,87.8389,165.646,-42.07582865844644
89.7297,87.8389,165.646,-42.07582865844644
89.7297,87.8389,165.646,-42.07582865844644
90.2664,87.869,164.629,-42.10825727968376
90.2664,87.869,164.629,-42.03522045212004
90.2664,87.869,164.629,-41.9621484190841
90.2664,87.869,164.629,-41.94463588239878
90.2664,87.869,164.629,-41.853257786812684
90.2664,87.869,164.629,-41.83277813746024
90.2664,87.869,164.745,-41.90230287927769
90.2664,87.869,164.745,-41.94019381604729
90.269,87.849,164.745,-41.954256203451905
90.269,87.849,164.745,-41.95529267615453
90.269,87.849,164.745,-42.05017766104583
90.269,87.849,164.265,-41.97275469824703
90.269,87.849,164.265,-41.902947457120014
90.269,87.849,164.265,-41.95380154692299
90.269,87.849,164.265,-41.98979910472515
90.269,87.849,164.265,-42.03832379232683
90.269,87.849,164.265,-41.99045586444632
90.2677,87.5917,164.956,-42.016009037596675
90.2677,87.5917,164.956,-41.99003612638027
90.2677,87.5917,164.956,-42.0992753805089
90.2677,87.5917,164.956,-41.965220145941096
90.2677,87.5917,164.956,-42.0085280316178
90.2677,87.5917,165.054,-42.06540803211054
90.2677,87.5917,165.054,-41.93775525294288
90.2677,87.5917,165.054,-41.94358372046736
90.2677,87.5917,165.054,-42.02626002093082
90.2677,87.5917,165.054,-41.89616123552679
90.2677,87.5917,165.054,-41.91998628374979
90.2677,87.5917,165.379,-42.01974384505103
90.2677,87.5917,165.379,-41.91771690103632
90.2677,87.5917,165.379,-41.9699897235784
90.2677,87.5917,165.379,-41.85593669282461
90.2677,87.5917,165.379,-41.83786269390124
90.2702,88.6489,164.745,-41.87283032331975
90.2702,88.6489,164.745,-41.89135722566256
90.2702,88.6489,164.745,-41.876402279343964
90.2702,88.6489,164.745,-41.967141389736575
90.2702,88.6489,164.745,-41.97993655265311
90.2702,88.6489,164.956,-41.91213159879685
90.2702,88.6489,164.956,-41.92987547813122
90.2702,88.6489,164.956,-41.924300673189634
90.269,88.3864,164.956,-41.965238776620204
90.269,88.3864,164.956,-41.924188708690465
90.269,88.3864,164.687,-41.908537196513805
90.269,88.3864,164.687,-41.826549898048285
90.269,88.3864,164.687,-41.89679237046875
90.269,88.3864,164.687,-41.91603935865921
90.269,88.3864,164.687,-41.91897018362111
90.269,88.3864,164.687,-41.842127919230336
90.269,87.849,165.489,-41.858519390370226
90.269,87.849,165.489,-41.91708978116755
90.269,87.849,165.489,-41.88714251786189
90.269,87.849,165.489,-41.96685249666138
90.269,87.849,165.489,-41.90878974690635
90.269,87.849,165.489,-41.9528412879011
90.269,87.849,164.174,-41.88161495308879
90.269,87.849,164.174,-41.88772903046721
90.0,88.1177,164.174,-41.893414651007454
90.0,88.1177,164.174,-41.93736063136603
90.0,88.1177,164.174,-41.97632048161786
90.0,88.1177,164.802,-41.97949228421987
90.0,88.1177,164.687,-41.97658385390113
90.0,88.1177,164.687,-42.039058994198264
90.0,88.1177,164.687,-42.0239624471506
90.0,88.1177,164.687,-42.02646093540059
90.0,88.1177,164.687,-42.05048766729406
90.5431,88.0999,164.687,-42.07665784639567
90.5431,88.0999,163.934,-42.00500340384005
90.5431,88.0999,163.934,-42.03138340810345
90.5431,88.0999,163.934,-41.9021565924038
90.5431,88.0999,163.934,-41.94826524730501
90.5431,88.0999,163.934,-41.93566962582611
90.5431,88.0999,164.956,-41.95612116484321
90.5431,88.0999,164.956,-41.94815080752457
90.5379,87.5805,164.956,-41.93143852013687
90.5379,87.5805,164.956,-41.904672311029074
90.5379,87.5805,164.956,-41.97732393456873
90.5379,87.5805,165.91,-41.923692593047065
90.5379,87.5805,165.91,-42.079108427817964
90.5379,87.5805,165.91,-41.99966125720316
90.5379,87.5805,165.91,-42.05527007612852
90.5379,87.5805,165.91,-41.97657389153831
90.2728,87.5459,165.91,-41.974944418840856
90.2728,87.5459,165.91,-41.996265155978065
90.2728,87.5459,165.91,-42.01913860265072
90.2728,87.5459,165.91,-42.01829391959776
90.2728,87.5459,165.91,-41.94309928637696
90.2728,87.5459,165.91,-42.043473453312885
90.2728,87.5459,164.687,-41.96855382541471
90.2728,87.5459,164.687,-41.99072384344638
90.2728,87.5459,164.687,-42.04222228693726
90.0,87.849,164.687,-42.02908186254454
90.0,87.849,164.687,-42.10096147616605
90.0,87.849,164.687,-42.12422931129431
90.0,87.849,165.279,-42.099098609001125
90.0,87.849,165.279,-42.14412781884475
90.0,87.849,165.279,-42.119035172234504
90.0,87.849,165.279,-42.09011164414357
90.0,87.849,165.279,-42.082099755745446
90.0,87.849,165.279,-42.0626926932706
90.2715,87.5576,164.629,-42.0219001366587
90.2715,87.5576,164.629,-42.01502550381158
90.2715,87.5576,164.629,-41.997256336598106
90.2715,87.5576,164.629,-42.013371495624995
90.2715,87.5576,164.629,-41.94471623416785
90.2715,87.5576,164.687,-42.00129470913776
90.2715,87.5576,164.687,-41.99036747872883
90.2715,87.5576,164.687,-41.99003487722038
90.5457,87.2737,164.687,-41.91229018526289
90.5457,87.2737,164.687,-41.94142025075044
90.5457,87.2737,164.687,-42.01142624363371
90.5457,87.2737,164.324,-42.00551767139265
90.5457,87.2737,164.324,-41.979656153541214
90.5457,87.2737,164.324,-41.96007678923421
90.5457,87.2737,164.324,-42.022847784225384
90.5457,87.2737,164.324,-42.056958832862875
89.7297,87.8389,164.233,-42.05643051054973
89.7297,87.8389,164.233,-42.014553763070595
89.7297,87.8389,164.233,-42.155525281136306
89.7297,87.8389,164.233,-42.10993851990155
89.7297,87.8389,164.233,-42.13024948143007
89.7297,87.8389,165.167,-42.091606209399785
89.7297,87.8389,165.167,-42.089265505896066
89.7297,87.8389,165.167,-42.042913892719
89.7284,87.5576,165.167,-42.136552554170976
89.7284,87.5576,165.167,-42.10742749149738
89.7284,87.5576,164.145,-42.07379156080112
89.7284,87.5576,164.145,-42.01486563386558
89.7284,87.5576,164.145,-41.961217645506565
89.7284,87.5576,164.145,-41.98366009947093
89.7284,87.5576,164.145,-42.01598359044728
89.7322,87.5917,164.145,-42.01173506522244
90.0,87.5917,165.7,-42.00583610279221
90.0,87.5917,165.7,-41.98648683961245
90.0,87.5917,165.7,-42.00277091643037
90.0,87.5917,165.7,-42.040052725093666
90.0,87.5917,165.7,-42.085307015175594
90.0,87.5917,165.7,-42.055568081608605
90.0,87.5917,164.417,-42.063336749687366
90.0,87.5917,164.417,-42.09358387879908
90.0,87.5917,164.417,-42.19115245715446
90.0,87.5917,164.417,-42.10584536502448
90.0,87.5917,164.417,-42.072394773034276
90.0,87.5917,164.417,-42.09290846019414
90.0,87.5917,164.784,-41.98629213419859
90.0,87.5917,164.784,-42.0487127929876
90.0,87.5917,164.784,-41.97791746016743
90.0,87.5917,164.784,-41.968737171250474
90.0,87.5917,164.784,-42.08601381778923
90.0,87.5917,164.784,-42.062570117414744
90.0,88.1265,165.223,-42.0325450453587
90.0,88.1265,165.223,-41.99901906376873
90.0,88.1265,165.223,-42.09607027299117
90.0,88.1265,165.223,-42.11359083126791
90.0,88.1265,165.223,-42.064504742559016
90.0,88.1265,165.223,-42.03634303012106
90.0,88.1265,164.745,-42.09468485717888
90.0,88.1265,164.745,-41.975021598786924
90.0,88.1265,164.745,-42.02628804762658
90.5405,87.0297,164.745,-42.017829995382165
90.5405,87.0297,164.745,-42.054366039940696
90.5405,87.0297,164.745,-42.04678518825421
90.5405,87.0297,165.167,-41.957082459355064
90.5405,87.0297,165.167,-41.89264903323426
90.5405,87.0297,165.167,-41.81385805251832
90.5405,87.0297,165.167,-41.84358269796537
90.5405,87.0297,165.167,-41.87815770735655
90.5405,88.1088,165.111,-41.92008000922328
90.5405,88.1088,165.111,-41.8466203154295
90.5405,88.1088,165.111,-41.86738438379351
90.5405,88.1088,165.111,-41.83465070259716
90.5405,88.1088,165.111,-41.78744398361138
90.5405,88.1088,164.997,-41.913006197029574
90.5405,88.1088,164.997,-41.84502105021195
90.5405,88.1088,164.997,-41.82728379654756
90.0,88.3712,164.997,-41.845521248195006
90.0,88.3712,164.997,-41.95158686107842
90.0,88.3712,164.997,-41.95215985266246
90.0,88.3712,165.268,-41.99500250248339
90.0,88.3712,165.268,-41.965802702994935
90.0,88.3712,165.268,-41.941049381370696
90.0,88.3712,165.268,-41.94413866163066
90.0,88.3712,165.268,-41.9753353120403
90.0,88.3712,165.268,-41.934448513597175
90.2677,87.5917,164.629,-41.92499405610525
90.2677,87.5917,164.629,-41.940262045133665
90.2677,87.5917,164.629,-41.90991659482707
90.2677,87.5917,164.629,-41.90991659482707
90.2677,87.5917,164.629,-41.90991659482707
90.2677,87.5917,164.956,-41.952077196049935
90.2677,87.5917,164.956,-41.91194970694368
90.2677,87.5917,164.956,-41.964396439299634
90.5354,88.1265,164.956,-41.97885431199594
90.5354,88.1265,164.956,-41.814076367022196
90.5354,88.1265,164.956,-41.85462790889699
90.5354,88.1265,163.696,-41.840768674372086
90.5354,88.1265,163.696,-41.837676951017684
90.5354,88.1265,163.696,-41.89861110213508
90.5354,88.1265,163.696,-41.862800108712875
90.5354,88.1265,163.696,-41.91910413423066
90.2702,88.1088,165.154,-41.85718892910597
90.2702,88.1088,165.154,-41.90768310880425
90.2702,88.1088,165.154,-41.94172413403134
90.2702,88.1088,165.154,-41.88668111041632
90.2702,88.1088,165.154,-41.96677887859542
90.2702,88.1088,164.899,-42.05647617332627
90.2702,88.1088,164.899,-42.046033492912514
90.2702,88.1088,164.899,-42.05983243316602
90.2664,88.4014,164.899,-42.117300884420416
90.2664,88.4014,164.899,-42.06196872020989
90.2664,88.4014,164.745,-42.03066526558232
90.2664,88.4014,164.745,-41.9947855306488
90.2664,88.4014,164.745,-42.02729460930401
90.2664,88.4014,164.745,-41.991356064555404
90.2664,88.4014,164.745,-41.98382942747724
90.269,87.849,164.745,-41.977904380555124
90.269,87.849,164.233,-42.01357526857092
90.269,87.849,164.233,-41.937424188009075
90.269,87.849,164.233,-41.944348173448304
90.269,87.849,164.233,-41.88273081048071
90.269,87.849,164.233,-41.862843477043576
90.269,87.849,164.65,-41.817544781066715
90.269,87.849,164.65,-41.85469813665051
90.269,87.849,164.65,-41.887890693731904
90.0,88.394,164.65,-41.80038340219893
90.0,88.394,164.65,-41.826867504471764
90.0,88.394,164.65,-41.82337991917698
90.0,88.394,164.65,-41.819192205256016
90.0,88.394,164.859,-41.86226698657826
90.0,88.394,164.859,-41.797067562896935
90.0,88.394,164.859,-41.83944906876182
90.0,88.394,164.859,-41.91432011262006
90.0,88.394,164.859,-41.92052438768545
90.0,88.394,164.859,-41.81367453288178
90.2652,87.8789,165.167,-41.82556324065285
90.2652,87.8789,165.167,-41.87309874132576
90.2652,87.8789,165.167,-41.97909073706108
90.2652,87.8789,165.167,-41.90266096626806
90.2652,87.8789,165.167,-41.99667204750445
90.2652,87.8789,164.383,-41.97614148474983
90.2652,87.8789,164.383,-41.982342809618956
90.2652,87.8789,164.383,-42.00603074607993
90.5405,87.8389,164.383,-41.980569698124405
90.5405,87.8389,164.383,-41.97740613894143
90.5405,87.8389,164.383,-42.01202601784576
90.5405,87.8389,165.111,-42.029131650266045
90.5405,87.8389,165.111,-41.98952993376309
90.5405,87.8389,165.111,-41.93225291724612
90.5405,87.8389,165.111,-42.002199351109
90.5405,87.8389,165.111,-41.897433990989406
90.5354,87.8591,164.114,-41.864223301260914
90.5354,87.8591,164.114,-42.018333525180374
90.5354,87.8591,164.114,-41.9620075492055
90.5354,87.8591,164.114,-41.97487408669736
90.5354,87.8591,164.114,-41.97020919053226
90.5354,87.8591,164.324,-42.00298014380448
90.5354,87.8591,164.324,-41.92761015832565
90.5354,87.8591,164.324,-41.893198725190395
90.0,87.5917,164.324,-41.92818122651889
90.0,87.5917,164.324,-41.93402305514701
90.0,87.5917,164.324,-41.8818647242686
90.0,87.5917,164.745,-41.873342550993115
90.0,87.5917,164.745,-41.878086490540014
90.0,87.5917,164.745,-41.98919177625763
90.0,87.5917,164.745,-41.95221774418552
90.0,87.5917,164.745,-41.890286455510264
90.0,87.5917,164.745,-41.917196649259274
90.0,87.849,165.012,-41.8883452132658
90.0,87.849,165.012,-41.889505826579175
90.0,87.849,165.012,-41.79810423772379
90.0,87.849,165.012,-41.8768957601219
90.0,87.849,165.012,-41.87771399083701
90.0,87.849,165.012,-41.95928599624905
90.0,87.849,164.534,-41.944887759264155
90.0,87.849,164.534,-41.88574929614323
90.0,87.849,164.534,-41.832343851440825
90.2664,88.1352,164.534,-41.87169087144315
90.2664,88.1352,164.534,-41.906017400906485
90.2664,88.1352,164.534,-41.874746698969034
90.2664,88.1352,164.94,-41.859246590636666
90.2664,88.1352,164.94,-41.97943340492807
90.2664,88.1352,164.94,-41.86514352882986
90.2664,88.1352,164.94,-41.87955488877938
90.2664,88.1352,164.94,-41.93358715761612
90.0,87.5691,164.265,-41.92017527325269
90.0,87.5691,164.265,-41.91284850478201
90.0,87.5691,164.265,-41.92817537692225
90.0,87.5691,164.265,-41.912941769544034
90.0,87.5691,164.265,-41.96507607138821
90.0,87.5691,164.265,-41.905683539641984
90.0,87.5691,164.265,-41.92756306009623
90.0,87.5691,164.265,-41.9141961297555
90.0,87.5691,164.265,-41.85956538514213
90.0,87.5805,164.265,-41.84483832316637
90.0,87.5805,164.265,-41.8963825043582
90.0,87.5805,164.265,-41.92210804774132
90.0,87.5805,164.476,-41.76773091068695
90.0,87.5805,164.534,-41.80780928943037
90.0,87.5805,164.534,-41.757431087247795
90.0,87.5805,164.534,-41.91011465108504
90.0,87.5805,164.534,-41.891219243881224
90.0,87.5805,164.534,-41.827327714078955
90.5354,88.1265,164.534,-41.915665738482055
90.5354,88.1265,164.534,-41.800562175620364
90.5354,88.1265,164.534,-41.85301631241841
90.5354,88.1265,164.534,-41.87944346304835
90.5354,88.1265,164.534,-41.89151475004637
90.5354,88.1265,164.534,-41.84564872331769
90.5354,88.1265,164.687,-41.813234357257365
90.5354,88.1265,164.687,-41.939038715213016
90.2664,87.869,164.687,-41.869318707134504
90.2664,87.869,164.687,-41.87143803815034
90.2664,87.869,164.687,-41.94269769193817
90.2664,87.869,164.592,-41.94559556509688
90.2664,87.869,164.592,-41.95745749008634
90.2664,87.869,164.592,-41.904424592863194
90.2664,87.869,164.592,-41.83879484511682
90.2664,87.869,164.592,-41.94332852077389
90.2702,87.8389,164.592,-41.93524281423913
90.5405,87.5691,164.499,-41.95239637690431
90.5405,87.5691,164.499,-41.95297597767048
