relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
-74.089025719,4.63600934,2588705.4,2584020.6,396.7,318.7,absPos
