disN,disE,disD
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1095,4.8399,2.3588999999999998
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.1802,4.8437,2.4122
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2523,4.8659,2.4428
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.2882,4.955,2.478
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.3869,4.9335,2.5858
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
-1.5069,4.9566,2.6542000000000003
