relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-58.2,107.17,88.24,324.8,363.1,686.5,relPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
-74.088943333,4.635876796,2585300.4,2580615.4,460.2,757.9,absPos
