relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
-74.088939302,4.63585878,2585669.7,2580984.6,286.1,471.8,absPos
