relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
-74.088911898,4.635896105,2584728.8,2580043.8,272.6,371.5,absPos
