relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
-74.089024683,4.636020789,2600048.0,2595363.2,217.3,247.0,absPos
