relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
-74.088910566,4.635894374,2586846.4,2582161.5,2979.0,3586.5,absPos
