relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
-74.081873593,4.639683757,2583125.2,2578451.7,89.1,72.0,absPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
