relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-39.03,-4.59,-110.1,29.3,45.8,39.9,relPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
-74.081868723,4.639678403,2582898.7,2578225.3,54.4,39.6,absPos
