R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-2.9275,4.159,-0.3953,relPos,-14.511756785645371,88.3864,91.0758,151.407
-2.9275,4.159,-0.3953,relPos,-14.453658241547991,88.3864,91.0758,151.407
-2.9275,4.159,-0.3953,relPos,-14.488727755220296,88.3864,91.0758,151.407
-2.9275,4.159,-0.3953,relPos,-14.399545710650148,88.3864,91.0758,151.407
-2.9275,4.159,-0.3953,relPos,-14.456761775884502,88.4306,90.7848,151.407
-2.9275,4.159,-0.3953,relPos,-14.403181827903534,88.4306,90.7848,151.627
-2.9275,4.159,-0.3953,relPos,-14.419934084518866,88.4306,90.7848,151.627
-2.9275,4.159,-0.3953,relPos,-14.405416769912332,88.4306,90.7848,151.627
-2.9275,4.159,-0.3953,relPos,-14.467735700516265,88.4306,90.7848,151.627
-2.9143,4.1577,-0.39740000000000003,relPos,-14.451349588140786,88.4306,90.7848,151.627
-2.9143,4.1577,-0.39740000000000003,relPos,-14.454302854059296,88.4306,90.7848,150.781
-2.9143,4.1577,-0.39740000000000003,relPos,-14.432005199082651,88.4306,90.7848,150.781
-2.9143,4.1577,-0.39740000000000003,relPos,-14.57151043333037,87.776,91.9462,150.781
-2.9143,4.1577,-0.39740000000000003,relPos,-14.549577472078795,87.776,91.9462,150.781
-2.9143,4.1577,-0.39740000000000003,relPos,-14.449684117075375,87.776,91.9462,150.781
-2.9143,4.1577,-0.39740000000000003,relPos,-14.514912426968214,87.776,91.9462,150.841
-2.9143,4.1577,-0.39740000000000003,relPos,-14.456382282737936,87.776,91.9462,150.841
-2.9143,4.1577,-0.39740000000000003,relPos,-14.525022533094209,87.776,91.9462,150.841
-2.9143,4.1577,-0.39740000000000003,relPos,-14.495675210804233,87.776,91.9462,150.841
-2.9143,4.1577,-0.39740000000000003,relPos,-14.576046308613686,87.776,91.9462,150.841
-2.9143,4.1577,-0.39740000000000003,relPos,-14.542436264046469,88.9391,90.7957,150.841
-2.9143,4.1577,-0.39740000000000003,relPos,-14.49851006902016,88.9391,90.7957,151.303
-2.9143,4.1577,-0.39740000000000003,relPos,-14.49128332687005,88.9391,90.7957,151.303
-2.9143,4.1577,-0.39740000000000003,relPos,-14.542227337199192,88.9391,90.7957,151.303
-2.9143,4.1577,-0.39740000000000003,relPos,-14.527064702436679,88.9391,90.7957,151.303
-2.9143,4.1577,-0.39740000000000003,relPos,-14.51649754449365,88.9391,90.7957,151.303
-2.9143,4.1577,-0.39740000000000003,relPos,-14.412507781623315,88.9391,90.7957,151.303
-2.9329,4.166399999999999,-0.368,relPos,-14.429478654220588,88.9391,90.7957,151.303
-2.9329,4.166399999999999,-0.368,relPos,-14.505168179531074,88.3864,90.269,151.303
-2.9329,4.166399999999999,-0.368,relPos,-14.524498025757426,88.3864,90.269,151.303
-2.9329,4.166399999999999,-0.368,relPos,-14.517683471705666,88.3864,90.269,151.303
-2.9329,4.166399999999999,-0.368,relPos,-14.364619033355627,88.3864,90.269,151.303
-2.9329,4.166399999999999,-0.368,relPos,-14.44192194599931,88.3864,90.269,151.049
-2.9329,4.166399999999999,-0.368,relPos,-14.449998510008816,88.3864,90.269,151.049
-2.9329,4.166399999999999,-0.368,relPos,-14.41903692026915,88.3864,90.269,151.049
-2.9329,4.166399999999999,-0.368,relPos,-14.449867791903108,88.3864,90.269,151.049
-2.9329,4.166399999999999,-0.368,relPos,-14.400522137590245,88.4377,90.5208,151.049
-2.9329,4.166399999999999,-0.368,relPos,-14.366696024998486,88.4377,90.5208,149.774
-2.9329,4.166399999999999,-0.368,relPos,-14.37108869143337,88.4377,90.5208,149.774
-2.9329,4.166399999999999,-0.368,relPos,-14.297647155569464,88.4377,90.5208,149.774
-2.9329,4.166399999999999,-0.368,relPos,-14.40455967851728,88.4377,90.5208,149.774
-2.9329,4.166399999999999,-0.368,relPos,-14.378095564996517,88.4377,90.5208,149.774
-2.9329,4.166399999999999,-0.368,relPos,-14.50517930725728,88.4377,90.5208,150.442
-2.9344,4.159800000000001,-0.3519,relPos,-14.413827408331768,88.4377,90.5208,150.442
-2.9344,4.159800000000001,-0.3519,relPos,-14.448018158071186,86.3422,89.2151,150.442
-2.9344,4.159800000000001,-0.3519,relPos,-14.423317671961213,86.3422,89.2151,150.442
-2.9344,4.159800000000001,-0.3519,relPos,-14.412003948669646,86.3422,89.2151,150.442
-2.9344,4.159800000000001,-0.3519,relPos,-14.45925766358603,86.3422,89.2151,150.442
-2.9344,4.159800000000001,-0.3519,relPos,-14.377926538266308,86.3422,89.2151,149.805
-2.9344,4.159800000000001,-0.3519,relPos,-14.402796397880195,86.3422,89.2151,149.805
-2.9344,4.159800000000001,-0.3519,relPos,-14.378605455970083,86.3422,89.2151,149.805
-2.9344,4.159800000000001,-0.3519,relPos,-14.486571985979298,86.3422,89.2151,149.805
-2.9344,4.159800000000001,-0.3519,relPos,-14.386964558798624,88.4162,90.264,149.805
-2.9344,4.159800000000001,-0.3519,relPos,-14.322023033679429,88.4162,90.264,149.666
-2.9344,4.159800000000001,-0.3519,relPos,-14.339806362951059,88.4162,90.264,149.666
-2.9344,4.159800000000001,-0.3519,relPos,-14.400355856569874,88.4162,90.264,149.666
-2.9344,4.159800000000001,-0.3519,relPos,-14.344048454900584,88.4162,90.264,149.666
-2.9344,4.159800000000001,-0.3519,relPos,-14.353807214776463,88.4162,90.264,149.666
-2.9344,4.159800000000001,-0.3519,relPos,-14.357645710815646,88.4162,90.264,150.336
-2.9344,4.159800000000001,-0.3519,relPos,-14.436530174629091,88.4162,90.264,150.336
-2.9344,4.159800000000001,-0.3519,relPos,-14.383472938944257,88.4088,90.2652,150.336
-2.9306,4.1593,-0.34740000000000004,relPos,-14.44962805836079,88.4088,90.2652,150.336
-2.9306,4.1593,-0.34740000000000004,relPos,-14.469300859459642,88.4088,90.2652,150.336
-2.9306,4.1593,-0.34740000000000004,relPos,-14.503205010139872,88.4088,90.2652,150.336
-2.9306,4.1593,-0.34740000000000004,relPos,-14.508893565835784,88.4088,90.2652,151.133
-2.9306,4.1593,-0.34740000000000004,relPos,-14.441016854750078,88.4088,90.2652,151.133
-2.9306,4.1593,-0.34740000000000004,relPos,-14.487228606460032,88.4088,90.2652,151.133
-2.9306,4.1593,-0.34740000000000004,relPos,-14.498796676663412,88.4088,90.2652,151.133
-2.9306,4.1593,-0.34740000000000004,relPos,-14.438621902010825,88.1352,90.2664,151.133
-2.9306,4.1593,-0.34740000000000004,relPos,-14.553922836815293,88.1352,90.2664,150.7
-2.9306,4.1593,-0.34740000000000004,relPos,-14.486295274758811,88.1352,90.2664,150.7
-2.9306,4.1593,-0.34740000000000004,relPos,-14.49426587518354,88.1352,90.2664,150.7
-2.9306,4.1593,-0.34740000000000004,relPos,-14.542282589602735,88.1352,90.2664,150.7
-2.9306,4.1593,-0.34740000000000004,relPos,-14.512796216011296,88.1352,90.2664,150.7
-2.9306,4.1593,-0.34740000000000004,relPos,-14.555014836367548,88.1352,90.2664,150.7
-2.9281,4.1531,-0.34950000000000003,relPos,-14.474923899344468,88.1352,90.2664,150.736
-2.9281,4.1531,-0.34950000000000003,relPos,-14.510374788600707,89.1892,90.8107,150.736
-2.9281,4.1531,-0.34950000000000003,relPos,-14.549623017168464,89.1892,90.8107,150.736
-2.9281,4.1531,-0.34950000000000003,relPos,-14.564208438562922,89.1892,90.8107,150.736
-2.9281,4.1531,-0.34950000000000003,relPos,-14.5914918252286,89.1892,90.8107,150.736
-2.9281,4.1531,-0.34950000000000003,relPos,-14.562596851564162,89.1892,90.8107,150.228
-2.9281,4.1531,-0.34950000000000003,relPos,-14.539008371773097,89.1892,90.8107,150.228
-2.9281,4.1531,-0.34950000000000003,relPos,-14.423690926441378,89.1892,90.8107,150.228
-2.9281,4.1531,-0.34950000000000003,relPos,-14.55235544322391,89.1892,90.8107,150.228
-2.9281,4.1531,-0.34950000000000003,relPos,-14.600501428242765,87.8591,91.0708,150.228
-2.9342,4.1555,-0.3433,relPos,-14.548504706261511,87.8591,91.0708,149.961
-2.9342,4.1555,-0.3433,relPos,-14.50598913987125,87.8591,91.0708,149.961
-2.9342,4.1555,-0.3433,relPos,-14.573671977792738,87.8591,91.0708,149.961
-2.9342,4.1555,-0.3433,relPos,-14.522660170469443,87.8591,91.0708,149.961
-2.9342,4.1555,-0.3433,relPos,-14.538004910675859,87.8591,91.0708,149.961
-2.9342,4.1555,-0.3433,relPos,-14.50924254738118,87.8591,91.0708,149.961
-2.9342,4.1555,-0.3433,relPos,-14.470917820684772,87.8591,91.0708,150.336
-2.9342,4.1555,-0.3433,relPos,-14.537736401957357,87.5805,91.0758,150.336
-2.9342,4.1555,-0.3433,relPos,-14.499921922753456,87.5805,91.0758,150.336
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.521946900153894,87.5805,91.0758,150.336
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.473959780476305,87.5805,91.0758,150.336
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.473959780476305,87.5805,91.0758,150.442
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.473959780476305,87.5805,91.0758,150.442
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.562444775005785,87.5805,91.0758,150.442
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.470617478317982,87.5805,91.0758,150.442
-2.9375,4.1556999999999995,-0.34909999999999997,relPos,-14.509174005421148,88.6678,90.5329,150.442
