R_N/Lon,R_E/Lat,R_D/Hgt,PosType,PowerRx,XZ,YZ,MAG
-74.0890262,4.6359893,2578810,absPos,-60.187613379355724,89.4594,93.7782,316.356
-74.0890262,4.6359893,2578810,absPos,-59.86549373638663,89.4594,93.7782,316.356
-2.2112,2.0214,0.40950000000000003,relPos,-59.81224453858302,89.4594,93.7782,316.356
-2.2112,2.0214,0.40950000000000003,relPos,-59.88809039683072,89.4594,93.7782,316.356
-2.2112,2.0214,0.40950000000000003,relPos,-60.106078201684134,89.4594,93.7782,316.356
-2.2112,2.0214,0.40950000000000003,relPos,-59.96562760122024,89.7347,93.9725,316.678
-2.2112,2.0214,0.40950000000000003,relPos,-60.171803750764724,89.7347,93.9725,316.678
-2.2112,2.0214,0.40950000000000003,relPos,-59.891835556853906,89.7347,93.9725,316.678
-2.2112,2.0214,0.40950000000000003,relPos,-60.09737394471685,89.7347,93.9725,316.678
-2.2112,2.0214,0.40950000000000003,relPos,-60.13978563610806,89.7347,93.9725,316.678
-2.2112,2.0214,0.40950000000000003,relPos,-60.237788228324085,89.7347,93.9725,316.678
-74.0890262,4.6359893,2578809,absPos,-60.14619484951485,89.7347,93.9725,316.697
-74.0890262,4.6359893,2578809,absPos,-60.15625650971987,89.7347,93.9725,316.697
-74.0890262,4.6359893,2578809,absPos,-59.96716598192008,89.462,93.4926,316.697
-74.0890262,4.6359893,2578809,absPos,-60.19951849996663,89.462,93.4926,316.697
-74.0890262,4.6359893,2578809,absPos,-60.103225299425,89.462,93.4926,316.697
-74.0890262,4.6359893,2578809,absPos,-60.01503210406199,89.462,93.4926,316.268
-74.0890262,4.6359893,2578809,absPos,-60.19472355305727,89.462,93.4926,316.268
-74.0890262,4.6359893,2578809,absPos,-60.18932528377001,89.462,93.4926,316.268
-2.2094,2.0193,0.41090000000000004,relPos,-60.150680895235865,89.462,93.4926,316.268
-2.2094,2.0193,0.41090000000000004,relPos,-60.12923299245728,89.462,93.4926,316.268
-2.2094,2.0193,0.41090000000000004,relPos,-60.1001421633221,89.1854,94.3364,317.098
-2.2094,2.0193,0.41090000000000004,relPos,-59.96363898623631,89.1854,94.3364,317.098
-2.2094,2.0193,0.41090000000000004,relPos,-60.16902061113771,89.1854,94.3364,317.098
-2.2094,2.0193,0.41090000000000004,relPos,-60.034916515173165,89.1854,94.3364,317.098
-2.2094,2.0193,0.41090000000000004,relPos,-60.02230206629701,89.1854,94.3364,317.098
-2.2094,2.0193,0.41090000000000004,relPos,-60.14730818523179,89.1854,94.3364,317.098
-2.2094,2.0193,0.41090000000000004,relPos,-60.15031287077737,89.1854,94.3364,316.997
-2.2094,2.0193,0.41090000000000004,relPos,-59.91622605295934,89.1854,94.3364,316.997
